COD_ESTUDIANTE,COD_MATERIA_ACAD_MO,ESTADO_MAT_TOMADA_MO,VEZ_TOMADA_MO,NOTA1_MO,NOTA2MO,PROMEDIO_MO,DIFICULTAD_MO,T_MAT_TOMADAS,PROM_1PARCIAL,PROM_2PARCIAL,PROM_CALIFICACIONES,MAT_APROBADAS,PROM_CALIF_APROBADAS,TERMINOS_REGISTRADOS,PERDIO_CARRERA,PROM_MAT_REPROBADAS1,PROM_MAT_REPROBADAS2,PROM_MAT_REPROBADAS3,MUY_FACIL,FACIL,MODERADA,DIFICIL,MUY_DIFICIL,GPA_ULTIMO,CODIGOMATERIA,MATERIA
201705837,ACUG1039,AP,1,73,59,"7,93","8,32",46.0,64.0,60.0,"6,77",37.0,"7,58",10,N,"3,28","4,62",,0,2,1,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201906112,ACUG1039,AP,1,97,84,"9,29","8,32",38.0,85.0,82.0,"8,64",37.0,"8,73",9,N,"5,58",,,0,1,2,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201906559,ACUG1039,AP,1,98,73,"9,08","8,32",34.0,83.0,81.0,"8,46",34.0,"8,46",8,N,,,,0,2,0,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201700085,ACUG1039,AP,1,79,74,"8,20","8,32",42.0,64.0,60.0,"6,71",31.0,"7,91",10,N,"3,43","2,34",,0,1,2,0,1,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201614922,ACUG1039,AP,1,84,55,"7,56","8,32",51.0,65.0,69.0,"7,27",41.0,"7,92",13,N,"4,15","5,54",,1,1,1,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201705829,ACUG1039,AP,1,83,39,"6,85","8,32",49.0,64.0,65.0,"6,92",40.0,"7,46",12,N,"4,40","5,24",,0,2,0,1,1,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201700499,ACUG1039,AP,1,72,80,"8,08","8,32",48.0,69.0,65.0,"7,05",40.0,"7,55",12,N,"4,41","5,52",,0,1,2,0,1,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201705803,ACUG1039,AP,1,87,59,"7,75","8,32",50.0,69.0,64.0,"6,85",41.0,"7,65",12,N,"3,31","5,72",,0,1,2,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201504015,ACUG1039,RP,1,52,0,"1,82","8,32",52.0,58.0,58.0,"6,34",38.0,"7,43",15,N,"3,11","5,19",,0,1,0,0,2,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
202001400,ACUG1040,AP,1,80,82,"8,43","7,88",26.0,86.0,79.0,"8,44",26.0,"8,44",6,N,,,,0,0,3,1,1,,ACUG1040,CULTIVO DE PLANCTON
201914223,ACUG1040,AP,1,80,85,"8,62","7,88",30.0,86.0,81.0,"8,65",30.0,"8,65",7,N,,,,0,0,3,0,2,,ACUG1040,CULTIVO DE PLANCTON
202002440,ACUG1040,AP,1,80,80,"8,48","7,88",28.0,80.0,74.0,"7,94",28.0,"7,94",8,N,,,,0,0,3,1,2,,ACUG1040,CULTIVO DE PLANCTON
202001186,ACUG1040,AP,1,75,80,"8,27","7,88",24.0,87.0,80.0,"8,57",24.0,"8,57",6,N,,,,0,0,3,0,2,,ACUG1040,CULTIVO DE PLANCTON
202003505,ACUG1040,AP,1,87,80,"8,75","7,88",22.0,81.0,74.0,"8,00",20.0,"8,31",6,N,"3,79","5,87",,0,0,3,0,3,,ACUG1040,CULTIVO DE PLANCTON
201917168,ACUG1040,AP,1,86,93,"9,23","7,88",27.0,89.0,87.0,"9,00",27.0,"9,00",7,N,,,,0,0,3,0,1,,ACUG1040,CULTIVO DE PLANCTON
202001269,ACUG1041,AP,1,86,64,"7,50","7,31",14.0,69.0,67.0,"7,13",12.0,"7,35",5,N,"5,79",,,0,0,0,1,2,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202104378,ACUG1041,AP,1,46,58,"6,10","7,31",14.0,66.0,69.0,"7,28",12.0,"7,66",4,N,"4,98",,,0,0,0,2,3,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202108007,ACUG1041,AP,1,42,63,"7,20","7,31",8.0,67.0,61.0,"6,92",7.0,"7,31",3,S,"4,15",,,0,0,0,2,2,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202108973,ACUG1041,AP,1,54,57,"6,85","7,31",8.0,55.0,56.0,"6,06",5.0,"7,65",3,N,"3,39",,,0,0,0,1,3,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202105854,ACUG1041,AP,1,65,51,"6,45","7,31",14.0,66.0,68.0,"7,15",12.0,"7,40",4,N,"5,59",,,0,0,0,2,3,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202110706,ACUG1041,AP,1,75,67,"7,20","7,31",9.0,70.0,75.0,"7,54",8.0,"7,78",3,N,"5,65",,,0,0,0,1,4,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202107918,ACUG1041,RP,1,42,29,"4,50","7,31",8.0,60.0,62.0,"6,48",6.0,"6,98",3,N,"4,99",,,0,0,0,2,2,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
201604279,ACUG1041,AP,1,77,70,"7,35","7,31",26.0,55.0,69.0,"7,13",19.0,"7,76",6,N,"5,61","5,01",,0,0,0,3,1,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202101119,ACUG1041,AP,1,67,56,"6,15","7,31",13.0,65.0,68.0,"6,98",11.0,"7,59",4,N,"3,60",,,0,0,0,1,3,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202105417,ACUG1042,AP,1,90,85,"8,91","7,24",18.0,71.0,76.0,"7,46",17.0,"7,55",5,N,"5,95",,,0,0,0,2,1,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
201604279,ACUG1042,AP,1,83,94,"9,19","7,24",26.0,55.0,69.0,"7,13",19.0,"7,76",6,N,"5,61","5,01",,0,0,0,3,1,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
202006334,ACUG1042,AP,1,89,86,"9,12","7,24",22.0,73.0,72.0,"7,61",20.0,"7,84",7,N,"5,68","4,84",,0,0,1,2,2,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
202106167,ACUG1042,AP,1,94,85,"9,26","7,24",14.0,81.0,84.0,"8,43",14.0,"8,43",4,N,,,,0,0,0,2,3,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
201404731,ACUG1043,AP,1,85,92,"8,83","7,55",54.0,59.0,64.0,"6,81",42.0,"7,54",15,S,"4,62","2,34","4,45",0,0,2,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201906559,ACUG1043,AP,1,93,95,"9,28","7,55",34.0,83.0,81.0,"8,46",34.0,"8,46",8,N,,,,0,2,0,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
200909794,ACUG1045,AP,1,69,85,"7,49","7,97",69.0,54.0,55.0,"6,08",42.0,"7,48",15,N,"4,32","3,66","3,03",0,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201404731,ACUG1045,AP,1,71,70,"7,18","7,97",54.0,59.0,64.0,"6,81",42.0,"7,54",15,S,"4,62","2,34","4,45",0,0,2,1,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201813698,ACUG1045,AP,1,98,95,"9,45","7,97",42.0,82.0,83.0,"8,53",42.0,"8,53",10,N,,,,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201611555,ACUG1045,AP,1,80,70,"7,50","7,97",46.0,65.0,64.0,"6,91",37.0,"7,55",13,N,"4,11","4,81",,0,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201708674,ACUG1045,AP,1,89,81,"8,50","7,97",41.0,77.0,75.0,"7,94",40.0,"7,99",11,N,"5,92",,,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201614922,ACUG1045,AP,1,79,65,"7,47","7,97",51.0,65.0,69.0,"7,27",41.0,"7,92",13,N,"4,15","5,54",,1,1,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201314211,ACUG1045,AP,1,72,79,"7,53","7,97",61.0,54.0,59.0,"6,44",47.0,"7,48",16,N,"2,66","4,00",,0,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201650140,ACUG1045,AP,1,87,79,"8,30","7,97",45.0,68.0,70.0,"7,47",40.0,"8,03",12,N,"2,93","3,02",,0,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201810280,ACUG1045,AP,1,92,81,"8,63","7,97",40.0,77.0,77.0,"7,94",37.0,"8,21",9,N,"4,65",,,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
200832244,ACUG1045,AP,1,64,74,"7,38","7,97",60.0,56.0,61.0,"6,65",43.0,"7,50",25,N,"4,47","4,60",,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201705803,ACUG1045,AP,1,73,73,"7,60","7,97",50.0,69.0,64.0,"6,85",41.0,"7,65",12,N,"3,31","5,72",,0,1,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201301138,ACUG1045,AP,1,73,86,"7,93","7,97",63.0,52.0,60.0,"6,43",47.0,"7,10",19,N,"4,46","4,35",,1,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201705811,ACUG1045,AP,1,86,77,"8,25","7,97",52.0,74.0,74.0,"7,72",49.0,"7,85",12,N,"5,62",,,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201222292,ACUG1045,AP,1,76,91,"8,39","7,97",48.0,66.0,66.0,"6,95",40.0,"7,89",14,N,"2,46",,,0,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201705837,ACUG1046,AP,1,73,90,"8,55","8,20",46.0,64.0,60.0,"6,77",37.0,"7,58",10,N,"3,28","4,62",,0,2,1,0,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201906559,ACUG1046,AP,1,96,93,"9,61","8,20",34.0,83.0,81.0,"8,46",34.0,"8,46",8,N,,,,0,2,0,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201705829,ACUG1046,AP,1,65,42,"6,14","8,20",49.0,64.0,65.0,"6,92",40.0,"7,46",12,N,"4,40","5,24",,0,2,0,1,1,,ACUG1046,PRODUCCIÓN ACUICOLA I
201404731,ACUG1047,AP,1,74,76,"8,19","8,06",54.0,59.0,64.0,"6,81",42.0,"7,54",15,S,"4,62","2,34","4,45",0,0,2,1,0,,ACUG1047,PISCICULTURA
201406182,ACUG1047,AP,1,82,78,"8,45","8,06",59.0,60.0,64.0,"6,84",46.0,"7,68",17,S,"2,81","5,06","5,18",1,0,0,0,0,,ACUG1047,PISCICULTURA
201702537,ACUG1047,AP,1,70,75,"7,98","8,06",47.0,69.0,67.0,"7,13",39.0,"7,62",13,N,"4,54","5,25",,1,0,0,0,0,,ACUG1047,PISCICULTURA
201906559,ACUG1047,AP,1,88,86,"9,06","8,06",34.0,83.0,81.0,"8,46",34.0,"8,46",8,N,,,,0,2,0,1,0,,ACUG1047,PISCICULTURA
201614922,ACUG1047,AP,1,75,84,"8,56","8,06",51.0,65.0,69.0,"7,27",41.0,"7,92",13,N,"4,15","5,54",,1,1,1,0,0,,ACUG1047,PISCICULTURA
201314211,ACUG1047,AP,1,76,83,"8,44","8,06",61.0,54.0,59.0,"6,44",47.0,"7,48",16,N,"2,66","4,00",,0,0,2,0,0,,ACUG1047,PISCICULTURA
201705803,ACUG1047,AP,1,77,81,"8,41","8,06",50.0,69.0,64.0,"6,85",41.0,"7,65",12,N,"3,31","5,72",,0,1,2,0,0,,ACUG1047,PISCICULTURA
201222292,ACUG1047,AP,1,89,85,"9,00","8,06",48.0,66.0,66.0,"6,95",40.0,"7,89",14,N,"2,46",,,0,0,1,0,0,,ACUG1047,PISCICULTURA
201603388,ACUG1047,AP,1,87,80,"8,72","8,06",57.0,72.0,74.0,"7,78",53.0,"8,09",14,N,"3,70",,,1,0,0,0,0,,ACUG1047,PISCICULTURA
200909794,ACUG1048,AP,1,82,19,"8,57","7,90",69.0,54.0,55.0,"6,08",42.0,"7,48",15,N,"4,32","3,66","3,03",0,0,2,0,0,,ACUG1048,SISTEMAS ACUÍCOLAS
201906112,ACUG1048,AP,1,89,45,"9,08","7,90",38.0,85.0,82.0,"8,64",37.0,"8,73",9,N,"5,58",,,0,1,2,0,0,,ACUG1048,SISTEMAS ACUÍCOLAS
202001400,ACUG1048,AP,1,80,20,"6,05","7,90",26.0,86.0,79.0,"8,44",26.0,"8,44",6,N,,,,0,0,3,1,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201700085,ACUG1048,AP,1,82,36,"6,77","7,90",42.0,64.0,60.0,"6,71",31.0,"7,91",10,N,"3,43","2,34",,0,1,2,0,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201914223,ACUG1048,AP,1,70,39,"6,45","7,90",30.0,86.0,81.0,"8,65",30.0,"8,65",7,N,,,,0,0,3,0,2,,ACUG1048,SISTEMAS ACUÍCOLAS
202002440,ACUG1048,AP,1,65,33,"6,07","7,90",28.0,80.0,74.0,"7,94",28.0,"7,94",8,N,,,,0,0,3,1,2,,ACUG1048,SISTEMAS ACUÍCOLAS
202001186,ACUG1048,AP,1,82,20,"6,12","7,90",24.0,87.0,80.0,"8,57",24.0,"8,57",6,N,,,,0,0,3,0,2,,ACUG1048,SISTEMAS ACUÍCOLAS
201917168,ACUG1048,AP,1,91,33,"9,15","7,90",27.0,89.0,87.0,"9,00",27.0,"9,00",7,N,,,,0,0,3,0,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201915162,ACUG1049,AP,1,79,69,"7,40","6,50",28.0,88.0,82.0,"8,61",27.0,"8,80",7,N,"3,50",,,0,0,1,0,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
202001400,ACUG1049,AP,1,72,61,"6,65","6,50",26.0,86.0,79.0,"8,44",26.0,"8,44",6,N,,,,0,0,3,1,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201700085,ACUG1049,AP,1,67,64,"6,55","6,50",42.0,64.0,60.0,"6,71",31.0,"7,91",10,N,"3,43","2,34",,0,1,2,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201914223,ACUG1049,AP,1,66,66,"6,60","6,50",30.0,86.0,81.0,"8,65",30.0,"8,65",7,N,,,,0,0,3,0,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201705829,ACUG1049,AP,2,61,66,"6,35","6,50",49.0,64.0,65.0,"6,92",40.0,"7,46",12,N,"4,40","5,24",,0,2,0,1,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
202002440,ACUG1049,AP,1,62,68,"6,50","6,50",28.0,80.0,74.0,"7,94",28.0,"7,94",8,N,,,,0,0,3,1,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
202001186,ACUG1049,AP,1,68,65,"6,65","6,50",24.0,87.0,80.0,"8,57",24.0,"8,57",6,N,,,,0,0,3,0,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201917168,ACUG1049,AP,1,80,77,"7,85","6,50",27.0,89.0,87.0,"9,00",27.0,"9,00",7,N,,,,0,0,3,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201413828,ACUG1050,RP,3,59,29,"4,40","5,53",50.0,62.0,70.0,"7,13",43.0,"7,67",13,S,"3,75","4,35",,0,0,0,0,1,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201611571,ACUG1050,AP,2,62,79,"7,05","5,53",39.0,62.0,66.0,"6,96",31.0,"7,41",10,N,"5,36","4,40",,0,0,1,1,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202003505,ACUG1050,AP,1,73,67,"7,00","5,53",22.0,81.0,74.0,"8,00",20.0,"8,31",6,N,"3,79","5,87",,0,0,3,0,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201504015,ACUG1050,RP,2,31,6,"1,85","5,53",52.0,58.0,58.0,"6,34",38.0,"7,43",15,N,"3,11","5,19",,0,1,0,0,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201802832,ACUG1050,AP,1,51,71,"6,10","5,53",44.0,68.0,68.0,"7,25",40.0,"7,57",11,N,"4,00",,,0,0,1,1,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201906625,ACUG1050,RP,1,40,52,"4,60","5,53",26.0,71.0,65.0,"7,00",22.0,"7,50",7,N,"4,28",,,0,0,0,2,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202104378,ACUG1051,AP,1,61,65,"6,75","7,26",14.0,66.0,69.0,"7,28",12.0,"7,66",4,N,"4,98",,,0,0,0,2,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
201611571,ACUG1051,AP,1,79,78,"7,26","7,26",39.0,62.0,66.0,"6,96",31.0,"7,41",10,N,"5,36","4,40",,0,0,1,1,2,,ACUG1051,NUTRICIÓN ACUÍCOLA
202105417,ACUG1051,AP,1,76,61,"7,34","7,26",18.0,71.0,76.0,"7,46",17.0,"7,55",5,N,"5,95",,,0,0,0,2,1,,ACUG1051,NUTRICIÓN ACUÍCOLA
201802832,ACUG1051,AP,1,68,77,"7,41","7,26",44.0,68.0,68.0,"7,25",40.0,"7,57",11,N,"4,00",,,0,0,1,1,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
201906625,ACUG1051,AP,1,66,64,"7,01","7,26",26.0,71.0,65.0,"7,00",22.0,"7,50",7,N,"4,28",,,0,0,0,2,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
202106167,ACUG1051,AP,1,78,75,"7,96","7,26",14.0,81.0,84.0,"8,43",14.0,"8,43",4,N,,,,0,0,0,2,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
202001269,ACUG1052,AP,1,91,78,"8,01","7,63",14.0,69.0,67.0,"7,13",12.0,"7,35",5,N,"5,79",,,0,0,0,1,2,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
202105417,ACUG1052,AP,1,81,86,"8,66","7,63",18.0,71.0,76.0,"7,46",17.0,"7,55",5,N,"5,95",,,0,0,0,2,1,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
202006334,ACUG1052,AP,1,81,92,"8,99","7,63",22.0,73.0,72.0,"7,61",20.0,"7,84",7,N,"5,68","4,84",,0,0,1,2,2,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
202106167,ACUG1052,AP,1,92,96,"9,16","7,63",14.0,81.0,84.0,"8,43",14.0,"8,43",4,N,,,,0,0,0,2,3,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
201912565,ACUG1053,AP,1,76,75,"7,59","5,79",24.0,86.0,79.0,"8,33",24.0,"8,33",7,N,,,,0,1,2,1,2,,ACUG1053,MANEJO ACUÍCOLA
201915162,ACUG1053,AP,1,84,83,"8,48","5,79",28.0,88.0,82.0,"8,61",27.0,"8,80",7,N,"3,50",,,0,0,1,0,2,,ACUG1053,MANEJO ACUÍCOLA
201700499,ACUG1053,AP,1,70,70,"6,91","5,79",48.0,69.0,65.0,"7,05",40.0,"7,55",12,N,"4,41","5,52",,0,1,2,0,1,,ACUG1053,MANEJO ACUÍCOLA
201802832,ACUG1053,AP,1,66,49,"6,30","5,79",44.0,68.0,68.0,"7,25",40.0,"7,57",11,N,"4,00",,,0,0,1,1,3,,ACUG1053,MANEJO ACUÍCOLA
201906625,ACUG1053,AP,1,62,70,"6,87","5,79",26.0,71.0,65.0,"7,00",22.0,"7,50",7,N,"4,28",,,0,0,0,2,3,,ACUG1053,MANEJO ACUÍCOLA
202106167,ACUG1053,AP,1,84,77,"7,73","5,79",14.0,81.0,84.0,"8,43",14.0,"8,43",4,N,,,,0,0,0,2,3,,ACUG1053,MANEJO ACUÍCOLA
202104378,ACUG1054,AP,1,57,69,"7,26","6,73",14.0,66.0,69.0,"7,28",12.0,"7,66",4,N,"4,98",,,0,0,0,2,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202108007,ACUG1054,AP,1,79,75,"8,09","6,73",8.0,67.0,61.0,"6,92",7.0,"7,31",3,S,"4,15",,,0,0,0,2,2,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202107439,ACUG1054,AP,1,73,46,"6,86","6,73",9.0,62.0,59.0,"6,30",7.0,"6,84",4,N,"4,44",,,0,0,0,1,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202105854,ACUG1054,AP,1,79,68,"7,69","6,73",14.0,66.0,68.0,"7,15",12.0,"7,40",4,N,"5,59",,,0,0,0,2,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202110706,ACUG1054,AP,1,87,82,"8,31","6,73",9.0,70.0,75.0,"7,54",8.0,"7,78",3,N,"5,65",,,0,0,0,1,4,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
201902871,ACUG1054,AP,1,89,90,"9,26","6,73",34.0,71.0,63.0,"6,92",27.0,"7,89",10,N,"3,17",,,0,0,0,1,1,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
201912565,ACUG1056,AP,1,91,85,"9,07","7,68",24.0,86.0,79.0,"8,33",24.0,"8,33",7,N,,,,0,1,2,1,2,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201915162,ACUG1056,AP,1,74,90,"8,71","7,68",28.0,88.0,82.0,"8,61",27.0,"8,80",7,N,"3,50",,,0,0,1,0,2,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201906112,ACUG1056,AP,1,88,80,"9,37","7,68",38.0,85.0,82.0,"8,64",37.0,"8,73",9,N,"5,58",,,0,1,2,0,0,,ACUG1056,PATOLOGÍA ACUÍCOLA II
202001400,ACUG1056,AP,1,75,70,"8,01","7,68",26.0,86.0,79.0,"8,44",26.0,"8,44",6,N,,,,0,0,3,1,1,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201700085,ACUG1056,AP,1,85,95,"9,00","7,68",42.0,64.0,60.0,"6,71",31.0,"7,91",10,N,"3,43","2,34",,0,1,2,0,1,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201914223,ACUG1056,AP,1,76,80,"8,40","7,68",30.0,86.0,81.0,"8,65",30.0,"8,65",7,N,,,,0,0,3,0,2,,ACUG1056,PATOLOGÍA ACUÍCOLA II
202002440,ACUG1056,AP,1,79,60,"7,62","7,68",28.0,80.0,74.0,"7,94",28.0,"7,94",8,N,,,,0,0,3,1,2,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201700499,ACUG1056,AP,1,60,70,"7,34","7,68",48.0,69.0,65.0,"7,05",40.0,"7,55",12,N,"4,41","5,52",,0,1,2,0,1,,ACUG1056,PATOLOGÍA ACUÍCOLA II
202001186,ACUG1056,AP,1,60,80,"7,78","7,68",24.0,87.0,80.0,"8,57",24.0,"8,57",6,N,,,,0,0,3,0,2,,ACUG1056,PATOLOGÍA ACUÍCOLA II
202003505,ACUG1056,AP,1,83,60,"7,88","7,68",22.0,81.0,74.0,"8,00",20.0,"8,31",6,N,"3,79","5,87",,0,0,3,0,3,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201708047,ACUG1056,AP,1,60,62,"6,76","7,68",37.0,56.0,56.0,"5,94",24.0,"7,13",11,N,"3,21","5,49",,0,0,2,0,2,,ACUG1056,PATOLOGÍA ACUÍCOLA II
