"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202201349","2023","2S",15,116.40
"202303806","2023","2S",18,123.90
"202301149","2023","2S",24,162.27
"202304887","2023","2S",24,168.96
"202309787","2023","2S",24,174.39
"202214979","2023","2S",27,222.66
"202300067","2023","2S",27,163.53
"202300091","2023","2S",27,168.21
"202300240","2023","2S",27,152.55
"202300372","2023","2S",27,125.10
"202300539","2023","2S",27,120.24
"202300547","2023","2S",27,182.79
"202300588","2023","2S",27,189.99
"202300695","2023","2S",27,176.13
"202300737","2023","2S",27,101.52
"202300745","2023","2S",27,164.25
"202300810","2023","2S",27,173.07
"202300885","2023","2S",27,167.67
"202301024","2023","2S",27,165.60
"202301164","2023","2S",27,144.54
"202301206","2023","2S",27,131.76
"202301214","2023","2S",27,159.21
"202301297","2023","2S",27,196.74
"202301321","2023","2S",27,116.01
"202301354","2023","2S",27,117.00
"202301545","2023","2S",27,172.80
"202301669","2023","2S",27,186.21
"202301735","2023","2S",27,217.11
"202301933","2023","2S",27,138.06
"202302006","2023","2S",27,206.64
"202302071","2023","2S",27,131.76
"202302097","2023","2S",27,201.60
"202302162","2023","2S",27,154.98
"202302311","2023","2S",27,215.73
"202302394","2023","2S",27,177.84
"202302428","2023","2S",27,170.55
"202302436","2023","2S",27,173.70
"202302469","2023","2S",27,175.14
"202302782","2023","2S",27,195.57
"202302816","2023","2S",27,166.86
"202302824","2023","2S",27,181.89
"202302832","2023","2S",27,137.61
"202302873","2023","2S",27,191.52
"202302899","2023","2S",27,220.95
"202303046","2023","2S",27,182.88
"202303160","2023","2S",27,161.01
"202303244","2023","2S",27,176.76
"202303293","2023","2S",27,165.15
"202303368","2023","2S",27,165.78
"202303384","2023","2S",27,200.70
"202303574","2023","2S",27,196.83
"202303699","2023","2S",27,198.99
"202303715","2023","2S",27,180.00
"202303772","2023","2S",27,204.39
"202303822","2023","2S",27,156.51
"202303905","2023","2S",27,115.11
"202304010","2023","2S",27,179.73
"202304093","2023","2S",27,151.65
"202304135","2023","2S",27,219.51
"202304168","2023","2S",27,85.32
"202304192","2023","2S",27,164.97
"202304275","2023","2S",27,159.21
"202304366","2023","2S",27,162.54
"202304382","2023","2S",27,214.65
"202304408","2023","2S",27,177.12
"202304424","2023","2S",27,181.98
"202304515","2023","2S",27,181.35
"202304572","2023","2S",27,181.53
"202304697","2023","2S",27,191.70
"202304820","2023","2S",27,178.65
"202305124","2023","2S",27,226.26
"202305132","2023","2S",27,205.38
"202305280","2023","2S",27,177.30
"202305389","2023","2S",27,179.64
"202305827","2023","2S",27,207.09
"202305926","2023","2S",27,215.10
"202307021","2023","2S",27,218.16
"202307740","2023","2S",27,180.00
"202307781","2023","2S",27,130.50
"202307807","2023","2S",27,92.07
"202307815","2023","2S",27,162.54
"202307989","2023","2S",27,174.87
"202308011","2023","2S",27,172.71
"202308029","2023","2S",27,189.36
"202308409","2023","2S",27,187.65
"202308417","2023","2S",27,111.87
"202308441","2023","2S",27,132.03
"202308490","2023","2S",27,175.77
"202308508","2023","2S",27,171.54
"202308532","2023","2S",27,184.77
"202308581","2023","2S",27,165.96
"202308672","2023","2S",27,203.58
"202308722","2023","2S",27,167.13
"202308755","2023","2S",27,182.43
"202308771","2023","2S",27,220.41
"202308870","2023","2S",27,198.12
"202308888","2023","2S",27,119.43
"202309290","2023","2S",27,183.69
"202309415","2023","2S",27,152.19
"202309456","2023","2S",27,154.26
"202309514","2023","2S",27,122.58
"202309605","2023","2S",27,171.36
"202309779","2023","2S",27,227.16
"202309803","2023","2S",27,225.45
"200124667","2023","2S",30,118.40
"202300893","2023","2S",30,197.43
"202301362","2023","2S",30,214.50
"202301461","2023","2S",30,206.88
"202304531","2023","2S",30,208.50
"202304986","2023","2S",30,226.47
"202305710","2023","2S",30,234.51
"202306387","2023","2S",30,210.18
"202309431","2023","2S",30,233.85
"202207288","2023","2S",33,194.28
"202215232","2023","2S",33,158.55
"202300059","2023","2S",33,295.83
"202300133","2023","2S",33,275.58
"202300158","2023","2S",33,190.29
"202300190","2023","2S",33,225.18
"202300208","2023","2S",33,298.41
"202300257","2023","2S",33,203.46
"202300273","2023","2S",33,168.33
"202300455","2023","2S",33,282.78
"202300562","2023","2S",33,244.59
"202300612","2023","2S",33,279.15
"202300646","2023","2S",33,267.30
"202300661","2023","2S",33,291.36
"202300687","2023","2S",33,288.63
"202300711","2023","2S",33,187.92
"202300729","2023","2S",33,249.42
"202300760","2023","2S",33,193.38
"202300828","2023","2S",33,273.15
"202300992","2023","2S",33,224.61
"202301008","2023","2S",33,264.09
"202301065","2023","2S",33,223.23
"202301099","2023","2S",33,167.46
"202301115","2023","2S",33,222.96
"202301131","2023","2S",33,221.16
"202301222","2023","2S",33,262.26
"202301248","2023","2S",33,123.96
"202301263","2023","2S",33,264.48
"202301313","2023","2S",33,246.96
"202301347","2023","2S",33,239.25
"202301388","2023","2S",33,234.48
"202301974","2023","2S",33,241.29
"202301982","2023","2S",33,220.23
"202301990","2023","2S",33,161.97
"202302105","2023","2S",33,259.11
"202302139","2023","2S",33,272.25
"202302147","2023","2S",33,193.74
"202302204","2023","2S",33,241.92
"202302212","2023","2S",33,193.53
"202302279","2023","2S",33,257.97
"202302287","2023","2S",33,193.95
"202302295","2023","2S",33,262.62
"202302303","2023","2S",33,291.24
"202302329","2023","2S",33,227.34
"202302345","2023","2S",33,208.74
"202302360","2023","2S",33,155.43
"202302410","2023","2S",33,289.95
"202302477","2023","2S",33,250.98
"202302493","2023","2S",33,249.27
"202302535","2023","2S",33,259.56
"202302543","2023","2S",33,231.87
"202302550","2023","2S",33,123.84
"202302568","2023","2S",33,178.29
"202302576","2023","2S",33,263.58
"202302592","2023","2S",33,248.37
"202302618","2023","2S",33,232.86
"202302626","2023","2S",33,258.84
"202302642","2023","2S",33,263.67
"202302659","2023","2S",33,275.46
"202302865","2023","2S",33,231.69
"202302923","2023","2S",33,249.12
"202302931","2023","2S",33,181.41
"202302972","2023","2S",33,125.70
"202303186","2023","2S",33,256.92
"202303897","2023","2S",33,211.44
"202303954","2023","2S",33,197.43
"202304069","2023","2S",33,213.42
"202304200","2023","2S",33,268.17
"202304218","2023","2S",33,221.37
"202304309","2023","2S",33,217.38
"202304325","2023","2S",33,265.92
"202304333","2023","2S",33,287.88
"202304416","2023","2S",33,267.54
"202304473","2023","2S",33,249.15
"202304499","2023","2S",33,281.55
"202304523","2023","2S",33,214.65
"202304580","2023","2S",33,251.91
"202304598","2023","2S",33,207.99
"202304655","2023","2S",33,282.57
"202304689","2023","2S",33,264.00
"202304705","2023","2S",33,270.69
"202304747","2023","2S",33,263.91
"202304895","2023","2S",33,241.68
"202305033","2023","2S",33,213.90
"202305348","2023","2S",33,172.23
"202305413","2023","2S",33,201.18
"202305447","2023","2S",33,227.37
"202305470","2023","2S",33,264.12
"202305538","2023","2S",33,184.44
"202305561","2023","2S",33,265.83
"202305579","2023","2S",33,286.53
"202305595","2023","2S",33,211.89
"202305603","2023","2S",33,244.56
"202305900","2023","2S",33,258.45
"202306106","2023","2S",33,233.40
"202306254","2023","2S",33,282.78
"202306262","2023","2S",33,273.21
"202306270","2023","2S",33,236.01
"202306403","2023","2S",33,268.83
"202306411","2023","2S",33,211.59
"202306551","2023","2S",33,278.73
"202306577","2023","2S",33,242.61
"202306619","2023","2S",33,252.63
"202306700","2023","2S",33,223.98
"202306874","2023","2S",33,271.89
"202306973","2023","2S",33,296.22
"202306981","2023","2S",33,257.16
"202307039","2023","2S",33,287.28
"202307047","2023","2S",33,272.58
"202307138","2023","2S",33,282.57
"202307260","2023","2S",33,255.39
"202307344","2023","2S",33,266.97
"202307377","2023","2S",33,262.77
"202307518","2023","2S",33,253.26
"202307583","2023","2S",33,290.19
"202307591","2023","2S",33,228.51
"202307609","2023","2S",33,287.07
"202307625","2023","2S",33,248.31
"202307708","2023","2S",33,258.27
"202307765","2023","2S",33,269.07
"202307856","2023","2S",33,288.18
"202307930","2023","2S",33,278.70
"202308060","2023","2S",33,277.05
"202308201","2023","2S",33,293.70
"202308268","2023","2S",33,310.17
"202308342","2023","2S",33,246.57
"202308557","2023","2S",33,272.34
"202308763","2023","2S",33,173.25
"202308805","2023","2S",33,289.11
"202308839","2023","2S",33,282.99
"202309308","2023","2S",33,257.73
"202309340","2023","2S",33,204.63
"202309373","2023","2S",33,209.52
"202309399","2023","2S",33,209.25
"202309472","2023","2S",33,244.14
"202309522","2023","2S",33,240.21
"202309621","2023","2S",33,274.17
"202309688","2023","2S",33,257.28
"202309704","2023","2S",33,277.44
"202309720","2023","2S",33,232.59
"202350013","2023","2S",33,242.64
"202206041","2023","2S",36,29.34
"202214169","2023","2S",36,191.97
"202214672","2023","2S",36,206.28
"202300018","2023","2S",36,247.17
"202300026","2023","2S",36,224.31
"202300042","2023","2S",36,291.06
"202300117","2023","2S",36,299.37
"202300299","2023","2S",36,265.89
"202300323","2023","2S",36,163.17
"202300380","2023","2S",36,256.86
"202300489","2023","2S",36,188.46
"202300497","2023","2S",36,252.54
"202300505","2023","2S",36,293.85
"202300513","2023","2S",36,268.59
"202300596","2023","2S",36,219.06
"202300604","2023","2S",36,286.83
"202300620","2023","2S",36,298.77
"202300638","2023","2S",36,169.20
"202300703","2023","2S",36,285.03
"202300802","2023","2S",36,271.98
"202300844","2023","2S",36,259.92
"202300877","2023","2S",36,269.43
"202300919","2023","2S",36,272.88
"202300968","2023","2S",36,112.05
"202300976","2023","2S",36,206.28
"202300984","2023","2S",36,306.60
"202301016","2023","2S",36,251.82
"202301057","2023","2S",36,257.58
"202301073","2023","2S",36,279.06
"202301081","2023","2S",36,220.41
"202301107","2023","2S",36,279.54
"202301172","2023","2S",36,243.36
"202301180","2023","2S",36,198.18
"202301230","2023","2S",36,203.22
"202301255","2023","2S",36,274.50
"202301289","2023","2S",36,227.88
"202301305","2023","2S",36,185.67
"202301339","2023","2S",36,225.90
"202301420","2023","2S",36,284.34
"202301446","2023","2S",36,268.68
"202301453","2023","2S",36,268.56
"202301479","2023","2S",36,250.77
"202301487","2023","2S",36,256.92
"202301495","2023","2S",36,275.37
"202301503","2023","2S",36,288.54
"202301529","2023","2S",36,237.75
"202301537","2023","2S",36,259.02
"202301552","2023","2S",36,275.13
"202301578","2023","2S",36,276.45
"202301602","2023","2S",36,300.87
"202301610","2023","2S",36,267.18
"202301651","2023","2S",36,263.13
"202301677","2023","2S",36,318.06
"202301685","2023","2S",36,290.97
"202301727","2023","2S",36,284.73
"202301768","2023","2S",36,278.43
"202301776","2023","2S",36,294.21
"202301792","2023","2S",36,249.87
"202301818","2023","2S",36,267.03
"202301826","2023","2S",36,241.20
"202301834","2023","2S",36,285.60
"202301842","2023","2S",36,274.05
"202301859","2023","2S",36,258.87
"202301867","2023","2S",36,271.35
"202301875","2023","2S",36,262.83
"202301883","2023","2S",36,267.84
"202301941","2023","2S",36,240.66
"202301958","2023","2S",36,253.98
"202302030","2023","2S",36,250.56
"202302055","2023","2S",36,248.04
"202302113","2023","2S",36,255.51
"202302220","2023","2S",36,229.32
"202302253","2023","2S",36,256.50
"202302261","2023","2S",36,295.83
"202302337","2023","2S",36,189.36
"202302519","2023","2S",36,181.44
"202302527","2023","2S",36,230.13
"202302675","2023","2S",36,218.43
"202302725","2023","2S",36,246.87
"202302766","2023","2S",36,251.46
"202302790","2023","2S",36,265.68
"202302915","2023","2S",36,259.74
"202302949","2023","2S",36,175.14
"202302964","2023","2S",36,226.26
"202303004","2023","2S",36,257.49
"202303012","2023","2S",36,228.96
