COD_ESTUDIANTE,COD_MATERIA_ACAD_MO,ESTADO_MAT_TOMADA_MO,VEZ_TOMADA_MO,NOTA1_MO,NOTA2MO,PROMEDIO_MO,DIFICULTAD_MO,T_MAT_TOMADAS,PROM_1PARCIAL,PROM_2PARCIAL,PROM_CALIFICACIONES,MAT_APROBADAS,PROM_CALIF_APROBADAS,TERMINOS_REGISTRADOS,PERDIO_CARRERA,PROM_MAT_REPROBADAS1,PROM_MAT_REPROBADAS2,PROM_MAT_REPROBADAS3,MUY_FACIL,FACIL,MODERADA,DIFICIL,MUY_DIFICIL,GPA_ULTIMO,CODIGOMATERIA,MATERIA
201914223,ACUG1039,AP,1,92,90,"9,22","8,32",35.0,84.0,79.0,"8,49",35.0,"8,49",8.0,N,,,,0,2,1,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
202002440,ACUG1039,AP,1,74,73,"7,72","8,32",35.0,78.0,72.0,"7,80",35.0,"7,80",10.0,N,,,,0,2,1,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
202003505,ACUG1039,AP,1,83,74,"8,34","8,32",29.0,81.0,72.0,"7,96",27.0,"8,20",8.0,N,"3,79","5,87",,0,2,0,1,2,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201917168,ACUG1039,AP,1,95,86,"9,33","8,32",32.0,88.0,84.0,"8,98",32.0,"8,98",8.0,N,,,,0,2,1,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201915162,ACUG1040,AP,1,90,90,"9,15","7,88",32.0,87.0,82.0,"8,56",31.0,"8,72",8.0,N,"3,50",,,0,0,2,1,0,,ACUG1040,CULTIVO DE PLANCTON
202006334,ACUG1040,AP,1,80,76,"8,01","7,88",28.0,75.0,75.0,"7,84",26.0,"8,04",8.0,N,"5,68","4,84",,0,0,1,1,2,,ACUG1040,CULTIVO DE PLANCTON
201802832,ACUG1040,AP,1,88,80,"8,52","7,88",49.0,68.0,69.0,"7,28",45.0,"7,57",12.0,N,"4,00",,,0,0,3,0,1,,ACUG1040,CULTIVO DE PLANCTON
202105854,ACUG1042,AP,1,76,76,"7,96","7,24",19.0,66.0,66.0,"7,06",17.0,"7,23",5.0,N,"5,59",,,0,0,0,2,3,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
202101119,ACUG1042,AP,1,77,78,"8,12","7,24",17.0,65.0,67.0,"6,90",15.0,"7,34",5.0,N,"3,60",,,0,0,0,2,2,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
201912565,ACUG1043,AP,1,95,99,"9,61","7,55",31.0,86.0,79.0,"8,34",31.0,"8,34",8.0,N,,,,0,1,0,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201906112,ACUG1043,AP,1,94,98,"9,93","7,55",42.0,86.0,82.0,"8,71",41.0,"8,79",10.0,N,"5,58",,,0,1,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
202001400,ACUG1043,AP,1,94,98,"9,72","7,55",32.0,85.0,77.0,"8,31",32.0,"8,31",7.0,N,,,,0,2,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201700085,ACUG1043,AP,1,98,99,"9,71","7,55",47.0,65.0,61.0,"6,78",36.0,"7,83",11.0,N,"3,43","2,34",,0,1,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201914223,ACUG1043,AP,1,91,98,"9,49","7,55",35.0,84.0,79.0,"8,49",35.0,"8,49",8.0,N,,,,0,2,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
202002440,ACUG1043,AP,1,93,97,"9,65","7,55",35.0,78.0,72.0,"7,80",35.0,"7,80",10.0,N,,,,0,2,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201700499,ACUG1043,AP,1,77,80,"8,34","7,55",54.0,69.0,66.0,"7,11",46.0,"7,55",13.0,N,"4,41","5,52",,0,1,0,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
202003505,ACUG1043,AP,1,87,97,"9,38","7,55",29.0,81.0,72.0,"7,96",27.0,"8,20",8.0,N,"3,79","5,87",,0,2,0,1,2,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
202001186,ACUG1043,AP,1,93,93,"9,51","7,55",29.0,84.0,77.0,"8,35",29.0,"8,35",7.0,N,,,,0,1,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201917168,ACUG1043,AP,1,96,100,"9,86","7,55",32.0,88.0,84.0,"8,98",32.0,"8,98",8.0,N,,,,0,2,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201705837,ACUG1045,AP,1,52,77,"6,91","7,97",50.0,65.0,61.0,"6,85",41.0,"7,60",11.0,N,"3,28","4,62",,1,0,1,1,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201906559,ACUG1045,AP,1,77,91,"8,88","7,97",38.0,84.0,82.0,"8,54",38.0,"8,54",9.0,N,,,,0,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201705829,ACUG1045,AP,1,50,72,"6,97","7,97",53.0,64.0,64.0,"6,92",44.0,"7,42",13.0,N,"4,40","5,24",,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201417345,ACUG1045,AP,1,86,64,"7,95","7,97",64.0,56.0,58.0,"6,44",49.0,"7,46",16.0,N,"3,09",,,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201912565,ACUG1046,AP,1,79,90,"8,85","8,20",31.0,86.0,79.0,"8,34",31.0,"8,34",8.0,N,,,,0,1,0,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201906112,ACUG1046,AP,1,90,99,"9,61","8,20",42.0,86.0,82.0,"8,71",41.0,"8,79",10.0,N,"5,58",,,0,1,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
202001400,ACUG1046,AP,1,90,92,"9,28","8,20",32.0,85.0,77.0,"8,31",32.0,"8,31",7.0,N,,,,0,2,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201700085,ACUG1046,AP,1,94,91,"9,29","8,20",47.0,65.0,61.0,"6,78",36.0,"7,83",11.0,N,"3,43","2,34",,0,1,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201914223,ACUG1046,AP,1,88,94,"9,28","8,20",35.0,84.0,79.0,"8,49",35.0,"8,49",8.0,N,,,,0,2,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
202002440,ACUG1046,AP,1,88,93,"9,33","8,20",35.0,78.0,72.0,"7,80",35.0,"7,80",10.0,N,,,,0,2,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201700499,ACUG1046,AP,1,75,81,"8,19","8,20",54.0,69.0,66.0,"7,11",46.0,"7,55",13.0,N,"4,41","5,52",,0,1,0,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
202003505,ACUG1046,AP,1,84,88,"9,02","8,20",29.0,81.0,72.0,"7,96",27.0,"8,20",8.0,N,"3,79","5,87",,0,2,0,1,2,,ACUG1046,PRODUCCIÓN ACUICOLA I
202001186,ACUG1046,AP,1,93,91,"9,38","8,20",29.0,84.0,77.0,"8,35",29.0,"8,35",7.0,N,,,,0,1,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201917168,ACUG1046,AP,1,97,94,"9,68","8,20",32.0,88.0,84.0,"8,98",32.0,"8,98",8.0,N,,,,0,2,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201912565,ACUG1047,AP,1,80,83,"8,46","8,06",31.0,86.0,79.0,"8,34",31.0,"8,34",8.0,N,,,,0,1,0,1,0,,ACUG1047,PISCICULTURA
201906112,ACUG1047,AP,1,85,91,"9,16","8,06",42.0,86.0,82.0,"8,71",41.0,"8,79",10.0,N,"5,58",,,0,1,1,1,0,,ACUG1047,PISCICULTURA
202001400,ACUG1047,AP,1,84,85,"8,88","8,06",32.0,85.0,77.0,"8,31",32.0,"8,31",7.0,N,,,,0,2,1,1,0,,ACUG1047,PISCICULTURA
201700085,ACUG1047,AP,1,88,90,"9,17","8,06",47.0,65.0,61.0,"6,78",36.0,"7,83",11.0,N,"3,43","2,34",,0,1,1,1,0,,ACUG1047,PISCICULTURA
201914223,ACUG1047,AP,1,93,90,"9,40","8,06",35.0,84.0,79.0,"8,49",35.0,"8,49",8.0,N,,,,0,2,1,1,0,,ACUG1047,PISCICULTURA
201705829,ACUG1047,AP,1,56,66,"6,88","8,06",53.0,64.0,64.0,"6,92",44.0,"7,42",13.0,N,"4,40","5,24",,1,0,1,0,0,,ACUG1047,PISCICULTURA
202002440,ACUG1047,AP,1,81,84,"8,77","8,06",35.0,78.0,72.0,"7,80",35.0,"7,80",10.0,N,,,,0,2,1,1,0,,ACUG1047,PISCICULTURA
201700499,ACUG1047,AP,1,76,75,"8,28","8,06",54.0,69.0,66.0,"7,11",46.0,"7,55",13.0,N,"4,41","5,52",,0,1,0,1,0,,ACUG1047,PISCICULTURA
202001186,ACUG1047,AP,1,84,79,"8,70","8,06",29.0,84.0,77.0,"8,35",29.0,"8,35",7.0,N,,,,0,1,1,1,0,,ACUG1047,PISCICULTURA
201917168,ACUG1047,AP,1,96,96,"9,72","8,06",32.0,88.0,84.0,"8,98",32.0,"8,98",8.0,N,,,,0,2,1,1,0,,ACUG1047,PISCICULTURA
201915162,ACUG1048,AP,1,45,90,"9,47","7,90",32.0,87.0,82.0,"8,56",31.0,"8,72",8.0,N,"3,50",,,0,0,2,1,0,,ACUG1048,SISTEMAS ACUÍCOLAS
201906559,ACUG1048,AP,1,50,85,"9,12","7,90",38.0,84.0,82.0,"8,54",38.0,"8,54",9.0,N,,,,0,0,2,0,0,,ACUG1048,SISTEMAS ACUÍCOLAS
201902871,ACUG1048,AP,1,50,85,"9,30","7,90",36.0,72.0,64.0,"7,01",29.0,"7,94",11.0,N,"3,17",,,0,0,1,2,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201807286,ACUG1049,AP,1,50,37,"6,05","6,50",39.0,60.0,53.0,"6,05",27.0,"7,39",10.0,N,"2,86","5,14",,0,0,1,2,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
202003505,ACUG1049,AP,1,53,61,"7,00","6,50",29.0,81.0,72.0,"7,96",27.0,"8,20",8.0,N,"3,79","5,87",,0,2,0,1,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201708047,ACUG1049,AP,1,54,50,"6,50","6,50",41.0,57.0,57.0,"6,00",27.0,"7,18",12.0,N,"3,25","5,49",,0,0,0,0,3,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201802832,ACUG1049,AP,1,52,59,"6,70","6,50",49.0,68.0,69.0,"7,28",45.0,"7,57",12.0,N,"4,00",,,0,0,3,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201604279,ACUG1050,AP,1,79,63,"7,10","5,53",31.0,60.0,70.0,"7,31",24.0,"7,86",7.0,N,"5,61","5,01",,0,0,0,1,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202006334,ACUG1050,AP,1,58,62,"6,00","5,53",28.0,75.0,75.0,"7,84",26.0,"8,04",8.0,N,"5,68","4,84",,0,0,1,1,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201906625,ACUG1050,AP,2,78,60,"6,90","5,53",31.0,70.0,65.0,"6,98",26.0,"7,49",8.0,N,"4,34",,,0,0,1,1,1,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202106167,ACUG1050,AP,1,32,67,"6,55","5,53",20.0,83.0,83.0,"8,49",20.0,"8,49",5.0,N,,,,0,0,1,0,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201807286,ACUG1051,AP,2,76,81,"7,56","7,26",39.0,60.0,53.0,"6,05",27.0,"7,39",10.0,N,"2,86","5,14",,0,0,1,2,1,,ACUG1051,NUTRICIÓN ACUÍCOLA
202108007,ACUG1051,AP,1,55,64,"6,65","7,26",12.0,63.0,58.0,"6,69",10.0,"7,41",4.0,S,"3,13",,,0,0,0,1,2,,ACUG1051,NUTRICIÓN ACUÍCOLA
202107439,ACUG1051,AP,1,63,67,"7,16","7,26",14.0,64.0,61.0,"6,51",12.0,"6,86",5.0,N,"4,44",,,0,0,0,1,2,,ACUG1051,NUTRICIÓN ACUÍCOLA
202105854,ACUG1051,AP,1,77,57,"7,36","7,26",19.0,66.0,66.0,"7,06",17.0,"7,23",5.0,N,"5,59",,,0,0,0,2,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
201902871,ACUG1051,AP,1,88,85,"8,78","7,26",36.0,72.0,64.0,"7,01",29.0,"7,94",11.0,N,"3,17",,,0,0,1,2,1,,ACUG1051,NUTRICIÓN ACUÍCOLA
201604279,ACUG1051,AP,1,77,88,"8,59","7,26",31.0,60.0,70.0,"7,31",24.0,"7,86",7.0,N,"5,61","5,01",,0,0,0,1,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
201607918,ACUG1051,AP,1,84,43,"6,99","7,26",19.0,70.0,65.0,"7,07",16.0,"7,82",11.0,N,"3,10",,,0,0,0,1,2,,ACUG1051,NUTRICIÓN ACUÍCOLA
202107439,ACUG1052,AP,1,66,74,"7,12","7,63",14.0,64.0,61.0,"6,51",12.0,"6,86",5.0,N,"4,44",,,0,0,0,1,2,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
202105854,ACUG1052,AP,1,66,77,"7,31","7,63",19.0,66.0,66.0,"7,06",17.0,"7,23",5.0,N,"5,59",,,0,0,0,2,3,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
201902871,ACUG1052,AP,1,90,88,"8,96","7,63",36.0,72.0,64.0,"7,01",29.0,"7,94",11.0,N,"3,17",,,0,0,1,2,1,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
202105854,ACUG1053,AP,1,49,64,"6,62","5,79",19.0,66.0,66.0,"7,06",17.0,"7,23",5.0,N,"5,59",,,0,0,0,2,3,,ACUG1053,MANEJO ACUÍCOLA
201105723,ACUG1054,AP,3,90,87,"9,10","6,73",26.0,21.0,13.0,"2,00",4.0,"6,76",16.0,N,"1,05","1,10","1,53",0,0,0,0,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
201401548,ACUG1054,AP,1,89,89,"8,93","6,73",37.0,57.0,66.0,"6,86",28.0,"7,86",11.0,N,"3,63","5,09",,0,0,0,1,2,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202206413,ACUG1054,AP,1,68,82,"7,80","6,73",9.0,55.0,59.0,"6,55",6.0,"7,35",3.0,N,"5,34","4,14",,0,0,0,0,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202206843,ACUG1054,AP,1,0,76,"8,59","6,73",9.0,54.0,51.0,"5,96",6.0,"6,88",3.0,S,"4,12",,,0,0,0,1,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202202479,ACUG1054,AP,1,77,86,"8,34","6,73",8.0,61.0,72.0,"7,27",7.0,"7,57",3.0,N,"5,11",,,0,0,0,1,4,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202201869,ACUG1054,AP,1,80,87,"8,60","6,73",9.0,72.0,77.0,"7,88",9.0,"7,88",3.0,N,,,,0,0,0,1,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202107918,ACUG1054,AP,1,50,61,"6,28","6,73",12.0,55.0,54.0,"5,95",8.0,"6,96",4.0,N,"3,91",,,0,0,0,1,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202101119,ACUG1054,AP,1,75,82,"8,13","6,73",17.0,65.0,67.0,"6,90",15.0,"7,34",5.0,N,"3,60",,,0,0,0,2,2,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
201105723,ACUG1055,AP,2,83,93,"9,01","7,13",26.0,21.0,13.0,"2,00",4.0,"6,76",16.0,N,"1,05","1,10","1,53",0,0,0,0,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
201905072,ACUG1055,AP,1,76,97,"8,99","7,13",26.0,50.0,42.0,"4,95",14.0,"6,70",8.0,N,"2,84","2,92",,0,0,0,0,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213609,ACUG1055,AP,1,77,97,"9,03","7,13",4.0,47.0,55.0,"5,74",1.0,"8,75",2.0,S,"4,74",,,0,0,0,0,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213542,ACUG1055,AP,1,87,93,"9,09","7,13",5.0,64.0,64.0,"6,98",4.0,"7,77",2.0,N,"3,82",,,0,0,0,1,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213559,ACUG1055,AP,1,79,97,"9,01","7,13",4.0,61.0,63.0,"6,57",3.0,"7,17",2.0,N,"4,77",,,0,0,0,1,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202215976,ACUG1055,AP,1,85,86,"8,59","7,13",6.0,57.0,62.0,"6,68",3.0,"8,22",3.0,N,"5,14",,,0,0,0,0,5,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202105417,ACUG1055,AP,1,72,97,"8,85","7,13",22.0,72.0,76.0,"7,56",21.0,"7,64",6.0,N,"5,95",,,0,0,0,1,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202107439,ACUG1055,AP,1,74,93,"8,69","7,13",14.0,64.0,61.0,"6,51",12.0,"6,86",5.0,N,"4,44",,,0,0,0,1,2,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202207189,ACUG1055,AP,1,76,86,"8,28","7,13",4.0,51.0,55.0,"6,25",3.0,"6,86",2.0,N,"4,44",,,0,0,0,0,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202202479,ACUG1055,AP,1,78,93,"8,83","7,13",8.0,61.0,72.0,"7,27",7.0,"7,57",3.0,N,"5,11",,,0,0,0,1,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213567,ACUG1055,AP,1,74,93,"8,63","7,13",4.0,44.0,54.0,"5,41",1.0,"7,50",2.0,N,"4,72",,,0,0,0,0,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202202255,ACUG1055,AP,1,89,97,"9,45","7,13",8.0,63.0,49.0,"6,26",6.0,"6,83",3.0,N,"4,65","4,45",,0,0,0,1,2,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
201902871,ACUG1055,AP,1,78,93,"8,83","7,13",36.0,72.0,64.0,"7,01",29.0,"7,94",11.0,N,"3,17",,,0,0,1,2,1,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202210670,ACUG1055,AP,1,91,93,"9,23","7,13",4.0,48.0,42.0,"5,18",2.0,"6,38",2.0,N,"3,98",,,0,0,0,1,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213591,ACUG1055,AP,1,80,93,"8,84","7,13",5.0,55.0,57.0,"6,12",3.0,"7,15",3.0,S,"4,57",,,0,0,0,1,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213575,ACUG1055,AP,1,81,86,"8,45","7,13",3.0,53.0,46.0,"5,22",1.0,"7,40",2.0,S,"4,14",,,0,0,0,0,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213625,ACUG1055,AP,1,91,86,"8,80","7,13",4.0,60.0,63.0,"6,40",3.0,"6,67",2.0,N,"5,57",,,0,0,0,1,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
201904786,ACUG1055,AP,1,72,97,"8,85","7,13",25.0,63.0,63.0,"6,78",20.0,"7,52",8.0,N,"3,40","5,48",,0,0,0,2,2,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202207338,ACUG1055,AP,1,80,86,"8,42","7,13",4.0,38.0,38.0,"4,22",1.0,"7,85",2.0,N,"3,01",,,0,0,0,0,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202213617,ACUG1055,AP,1,80,86,"8,42","7,13",4.0,52.0,50.0,"5,67",1.0,"9,65",2.0,N,"4,35",,,0,0,0,0,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
201807286,ACUG1056,AP,2,89,90,"9,11","7,68",39.0,60.0,53.0,"6,05",27.0,"7,39",10.0,N,"2,86","5,14",,0,0,1,2,1,,ACUG1056,PATOLOGÍA ACUÍCOLA II
201802832,ACUG1056,AP,1,89,99,"9,58","7,68",49.0,68.0,69.0,"7,28",45.0,"7,57",12.0,N,"4,00",,,0,0,3,0,1,,ACUG1056,PATOLOGÍA ACUÍCOLA II
202105417,ACUG1057,AP,1,80,58,"7,68","6,60",22.0,72.0,76.0,"7,56",21.0,"7,64",6.0,N,"5,95",,,0,0,0,1,4,,ACUG1057,PATOLOGÍA ACUÍCOLA I
201604279,ACUG1057,AP,1,96,70,"8,60","6,60",31.0,60.0,70.0,"7,31",24.0,"7,86",7.0,N,"5,61","5,01",,0,0,0,1,3,,ACUG1057,PATOLOGÍA ACUÍCOLA I
202006334,ACUG1057,AP,1,64,47,"6,79","6,60",28.0,75.0,75.0,"7,84",26.0,"8,04",8.0,N,"5,68","4,84",,0,0,1,1,2,,ACUG1057,PATOLOGÍA ACUÍCOLA I
202106167,ACUG1057,AP,1,94,82,"9,01","6,60",20.0,83.0,83.0,"8,49",20.0,"8,49",5.0,N,,,,0,0,1,0,3,,ACUG1057,PATOLOGÍA ACUÍCOLA I
201802832,ACUG1059,AP,1,78,75,"8,05","7,90",49.0,68.0,69.0,"7,28",45.0,"7,57",12.0,N,"4,00",,,0,0,3,0,1,,ACUG1059,BUENAS PRÁCTICAS EN ACUICULTURA
201906625,ACUG1059,AP,1,81,73,"8,24","7,90",31.0,70.0,65.0,"6,98",26.0,"7,49",8.0,N,"4,34",,,0,0,1,1,1,,ACUG1059,BUENAS PRÁCTICAS EN ACUICULTURA
202106167,ACUG1059,AP,1,78,80,"8,23","7,90",20.0,83.0,83.0,"8,49",20.0,"8,49",5.0,N,,,,0,0,1,0,3,,ACUG1059,BUENAS PRÁCTICAS EN ACUICULTURA
201311665,ADMG1005,RP,1,35,0,"1,22","7,47",51.0,44.0,48.0,"5,34",29.0,"6,98",18.0,S,"3,07","3,19","4,60",0,0,0,1,1,,ADMG1005,EMPRENDIMIENTO E INNOVACIÓN
201703774,ADMG1005,AP,1,79,69,"7,40","7,47",34.0,51.0,50.0,"5,38",20.0,"6,94",11.0,S,"2,82","5,10","5,66",0,0,0,2,4,,ADMG1005,EMPRENDIMIENTO E INNOVACIÓN
201704129,ADMG1005,AP,1,97,85,"9,22","7,47",40.0,65.0,62.0,"6,85",32.0,"7,43",11.0,S,"4,31","5,54","4,74",0,0,0,3,2,,ADMG1005,EMPRENDIMIENTO E INNOVACIÓN
201706884,ADMG1005,AP,1,83,70,"7,84","7,47",42.0,62.0,64.0,"6,77",37.0,"7,30",11.0,S,"3,12","4,84","0,16",0,0,1,2,3,,ADMG1005,EMPRENDIMIENTO E INNOVACIÓN
201708161,ADMG1005,AP,1,92,88,"9,24","7,47",44.0,66.0,69.0,"7,17",35.0,"7,68",10.0,S,"5,18","4,80","5,86",0,0,2,3,1,,ADMG1005,EMPRENDIMIENTO E INNOVACIÓN
201708740,ADMG1005,AP,1,90,88,"8,90","7,47",39.0,60.0,51.0,"5,98",24.0,"7,41",10.0,S,"3,54","3,64","5,66",0,0,1,3,1,,ADMG1005,EMPRENDIMIENTO E INNOVACIÓN
