"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202309571","2024","1S",12,80.40
"202318341","2024","1S",12,78.90
"202301412","2024","1S",18,117.96
"202212163","2024","1S",24,82.77
"202316337","2024","1S",24,97.47
"202302386","2024","1S",27,176.94
"202307898","2024","1S",27,144.36
"202308045","2024","1S",27,146.70
"202308573","2024","1S",27,125.82
"202308599","2024","1S",27,159.93
"202308797","2024","1S",27,193.95
"202309357","2024","1S",27,204.75
"202309902","2024","1S",27,176.94
"202310025","2024","1S",27,188.91
"202310157","2024","1S",27,180.18
"202310173","2024","1S",27,171.36
"202310272","2024","1S",27,177.93
"202310298","2024","1S",27,125.73
"202310348","2024","1S",27,201.87
"202310363","2024","1S",27,186.39
"202310454","2024","1S",27,161.37
"202310587","2024","1S",27,179.91
"202310652","2024","1S",27,162.90
"202310686","2024","1S",27,226.35
"202311023","2024","1S",27,187.20
"202311031","2024","1S",27,233.43
"202311270","2024","1S",27,176.13
"202311320","2024","1S",27,87.57
"202311460","2024","1S",27,187.56
"202312005","2024","1S",27,161.37
"202312054","2024","1S",27,207.36
"202312229","2024","1S",27,144.99
"202312369","2024","1S",27,183.33
"202312542","2024","1S",27,109.89
"202312633","2024","1S",27,141.75
"202312674","2024","1S",27,178.11
"202312690","2024","1S",27,137.61
"202312807","2024","1S",27,201.06
"202312856","2024","1S",27,215.64
"202312914","2024","1S",27,171.90
"202312955","2024","1S",27,174.69
"202313177","2024","1S",27,132.21
"202313508","2024","1S",27,137.61
"202313532","2024","1S",27,195.75
"202313748","2024","1S",27,198.18
"202313839","2024","1S",27,164.70
"202313904","2024","1S",27,159.66
"202313953","2024","1S",27,199.89
"202314043","2024","1S",27,147.69
"202314159","2024","1S",27,188.37
"202314522","2024","1S",27,175.95
"202314969","2024","1S",27,158.40
"202315297","2024","1S",27,249.48
"202315453","2024","1S",27,33.84
"202315701","2024","1S",27,195.12
"202315933","2024","1S",27,189.81
"202316220","2024","1S",27,196.11
"202316824","2024","1S",27,142.92
"202316857","2024","1S",27,185.13
"202316998","2024","1S",27,206.82
"202317285","2024","1S",27,72.36
"202317947","2024","1S",27,221.67
"202318283","2024","1S",27,177.39
"202318366","2024","1S",27,189.90
"202318382","2024","1S",27,183.51
"202318606","2024","1S",27,200.07
"202318614","2024","1S",27,187.20
"202309928","2024","1S",30,193.29
"202310124","2024","1S",30,194.16
"202310140","2024","1S",30,228.09
"202311353","2024","1S",30,181.41
"202312336","2024","1S",30,203.13
"202312609","2024","1S",30,207.24
"202314142","2024","1S",30,198.36
"202314399","2024","1S",30,253.77
"202315792","2024","1S",30,215.58
"202316014","2024","1S",30,241.77
"202316600","2024","1S",30,224.76
"202318465","2024","1S",30,206.97
"202207064","2024","1S",33,36.03
"202306239","2024","1S",33,263.61
"202306353","2024","1S",33,240.51
"202308474","2024","1S",33,214.05
"202309845","2024","1S",33,243.78
"202309878","2024","1S",33,274.50
"202309886","2024","1S",33,273.45
"202309969","2024","1S",33,202.98
"202309977","2024","1S",33,253.05
"202309993","2024","1S",33,269.19
"202310116","2024","1S",33,250.47
"202310215","2024","1S",33,201.18
"202310249","2024","1S",33,259.86
"202310256","2024","1S",33,248.40
"202310330","2024","1S",33,261.60
"202310355","2024","1S",33,236.37
"202310397","2024","1S",33,200.19
"202310421","2024","1S",33,238.74
"202310488","2024","1S",33,255.09
"202310538","2024","1S",33,264.66
"202310595","2024","1S",33,262.11
"202310702","2024","1S",33,257.91
"202310728","2024","1S",33,227.49
"202310736","2024","1S",33,233.58
"202310777","2024","1S",33,235.59
"202310793","2024","1S",33,182.46
"202310801","2024","1S",33,241.20
"202310892","2024","1S",33,270.75
"202310926","2024","1S",33,265.80
"202311122","2024","1S",33,229.59
"202311205","2024","1S",33,263.04
"202311213","2024","1S",33,264.81
"202311262","2024","1S",33,252.78
"202311312","2024","1S",33,220.32
"202311338","2024","1S",33,238.53
"202311361","2024","1S",33,146.85
"202311502","2024","1S",33,208.62
"202311577","2024","1S",33,186.12
