"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202200127","2022","2S",24,154.62
"202200655","2022","2S",24,161.88
"202200028","2022","2S",27,150.57
"202200168","2022","2S",27,205.47
"202200291","2022","2S",27,163.71
"202200564","2022","2S",27,199.44
"202200929","2022","2S",27,141.93
"202201034","2022","2S",27,174.69
"202201497","2022","2S",27,130.95
"202202131","2022","2S",27,148.68
"202202875","2022","2S",27,119.43
"202203188","2022","2S",27,198.81
"202203311","2022","2S",27,127.53
"202205399","2022","2S",27,169.47
"202205514","2022","2S",27,126.81
"202205753","2022","2S",27,209.61
"202206025","2022","2S",27,154.35
"202206108","2022","2S",27,196.80
"202206447","2022","2S",27,157.23
"202206462","2022","2S",27,164.88
"202206488","2022","2S",27,173.43
"202206629","2022","2S",27,145.62
"202206694","2022","2S",27,117.81
"202206785","2022","2S",27,185.13
"202206801","2022","2S",27,147.60
"202206835","2022","2S",27,182.34
"201907854","2022","2S",30,222.45
"202010591","2022","2S",30,218.07
"202107421","2022","2S",30,154.68
"202111167","2022","2S",30,169.62
"202200044","2022","2S",30,218.70
"202200101","2022","2S",30,234.21
"202200150","2022","2S",30,225.18
"202201018","2022","2S",30,211.71
"202202024","2022","2S",30,253.83
"202202529","2022","2S",30,197.34
"202206504","2022","2S",30,223.65
"202206520","2022","2S",30,186.87
"202108080","2022","2S",33,149.67
"202108098","2022","2S",33,244.47
"202108692","2022","2S",33,73.89
"202200036","2022","2S",33,226.26
"202200069","2022","2S",33,222.45
"202200093","2022","2S",33,263.37
"202200184","2022","2S",33,215.82
"202200218","2022","2S",33,265.59
"202200234","2022","2S",33,202.38
"202200259","2022","2S",33,178.59
"202200267","2022","2S",33,184.98
"202200275","2022","2S",33,241.35
"202200341","2022","2S",33,252.87
"202200358","2022","2S",33,249.33
"202200374","2022","2S",33,270.57
"202200556","2022","2S",33,238.26
"202200762","2022","2S",33,222.33
"202200812","2022","2S",33,263.19
"202200978","2022","2S",33,236.25
"202201091","2022","2S",33,237.00
"202201216","2022","2S",33,213.39
"202201299","2022","2S",33,249.42
"202201372","2022","2S",33,202.14
"202201562","2022","2S",33,258.51
"202201596","2022","2S",33,191.64
"202202123","2022","2S",33,241.92
"202202255","2022","2S",33,209.79
"202202339","2022","2S",33,237.90
"202202420","2022","2S",33,272.64
"202202438","2022","2S",33,260.88
"202202446","2022","2S",33,257.91
"202202693","2022","2S",33,285.21
"202202826","2022","2S",33,235.80
"202202909","2022","2S",33,258.84
"202203055","2022","2S",33,231.96
"202203212","2022","2S",33,119.88
"202203451","2022","2S",33,205.08
"202203634","2022","2S",33,195.81
"202203816","2022","2S",33,251.61
"202203998","2022","2S",33,226.17
"202204541","2022","2S",33,287.61
"202204582","2022","2S",33,293.94
"202204590","2022","2S",33,257.43
"202204608","2022","2S",33,271.23
"202204814","2022","2S",33,290.34
"202204996","2022","2S",33,292.59
"202205316","2022","2S",33,269.67
"202205340","2022","2S",33,196.17
"202205365","2022","2S",33,170.04
"202205407","2022","2S",33,215.04
"202205647","2022","2S",33,176.91
"202205704","2022","2S",33,258.09
"202205761","2022","2S",33,227.40
"202205795","2022","2S",33,174.87
"202205811","2022","2S",33,217.05
"202205829","2022","2S",33,240.60
"202205845","2022","2S",33,246.18
"202205910","2022","2S",33,206.31
"202206090","2022","2S",33,194.64
"202206199","2022","2S",33,266.49
"202206215","2022","2S",33,308.01
"202206223","2022","2S",33,274.29
"202206355","2022","2S",33,224.25
"202206389","2022","2S",33,232.47
"202206546","2022","2S",33,169.29
"202206751","2022","2S",33,231.06
"202206793","2022","2S",33,191.67
"202107637","2022","2S",36,224.55
"202112231","2022","2S",36,291.60
"202200051","2022","2S",36,233.82
"202200077","2022","2S",36,259.53
"202200192","2022","2S",36,266.67
"202200390","2022","2S",36,236.70
"202200416","2022","2S",36,294.36
"202200424","2022","2S",36,290.88
"202200465","2022","2S",36,268.56
"202200481","2022","2S",36,262.80
"202200515","2022","2S",36,225.45
"202200531","2022","2S",36,281.34
"202200614","2022","2S",36,288.06
"202200697","2022","2S",36,223.74
"202200705","2022","2S",36,233.10
"202200754","2022","2S",36,239.76
"202200820","2022","2S",36,299.43
"202200846","2022","2S",36,267.57
"202200887","2022","2S",36,285.36
"202200895","2022","2S",36,313.11
"202201000","2022","2S",36,216.36
"202201042","2022","2S",36,269.10
"202201059","2022","2S",36,273.33
"202201109","2022","2S",36,264.06
"202201117","2022","2S",36,221.94
"202201133","2022","2S",36,182.43
"202201224","2022","2S",36,298.26
"202201281","2022","2S",36,263.07
"202201323","2022","2S",36,258.42
"202201398","2022","2S",36,288.63
"202201406","2022","2S",36,114.66
"202201414","2022","2S",36,318.72
"202201489","2022","2S",36,277.53
"202201547","2022","2S",36,268.20
"202201646","2022","2S",36,248.76
"202201653","2022","2S",36,250.74
"202201687","2022","2S",36,238.68
"202201737","2022","2S",36,291.93
"202201745","2022","2S",36,263.97
"202201778","2022","2S",36,172.80
"202201802","2022","2S",36,288.96
"202201836","2022","2S",36,196.38
"202201901","2022","2S",36,234.18
"202201927","2022","2S",36,289.11
"202201950","2022","2S",36,251.79
"202201976","2022","2S",36,296.76
"202201984","2022","2S",36,237.15
"202202065","2022","2S",36,271.38
"202202073","2022","2S",36,276.75
"202202081","2022","2S",36,272.97
"202202115","2022","2S",36,185.85
"202202198","2022","2S",36,257.49
"202202206","2022","2S",36,239.40
"202202248","2022","2S",36,285.66
"202202263","2022","2S",36,272.07
"202202347","2022","2S",36,238.14
"202202354","2022","2S",36,249.30
"202202362","2022","2S",36,231.84
"202202537","2022","2S",36,226.50
"202202545","2022","2S",36,225.36
"202202644","2022","2S",36,234.27
"202202685","2022","2S",36,286.56
"202202719","2022","2S",36,262.35
"202202750","2022","2S",36,241.83
"202202776","2022","2S",36,172.80
"202202792","2022","2S",36,197.91
"202202800","2022","2S",36,221.94
"202202925","2022","2S",36,280.53
"202202941","2022","2S",36,265.86
"202202958","2022","2S",36,282.09
"202203006","2022","2S",36,277.53
"202203014","2022","2S",36,287.85
"202203071","2022","2S",36,257.31
"202203089","2022","2S",36,290.16
"202203097","2022","2S",36,263.43
"202203113","2022","2S",36,235.26
"202203121","2022","2S",36,228.42
"202203139","2022","2S",36,202.14
"202203162","2022","2S",36,291.15
"202203220","2022","2S",36,116.73
"202203246","2022","2S",36,244.44
"202203253","2022","2S",36,212.40
"202203261","2022","2S",36,204.30
"202203295","2022","2S",36,217.71
"202203303","2022","2S",36,290.97
"202203329","2022","2S",36,279.96
"202203360","2022","2S",36,272.97
"202203394","2022","2S",36,296.16
"202203402","2022","2S",36,202.86
"202203485","2022","2S",36,243.21
"202203493","2022","2S",36,255.33
"202203527","2022","2S",36,257.76
"202203543","2022","2S",36,224.46
"202203576","2022","2S",36,269.64
"202203600","2022","2S",36,283.59
"202203659","2022","2S",36,254.28
"202203683","2022","2S",36,226.35
"202203733","2022","2S",36,290.97
"202203766","2022","2S",36,256.86
"202203824","2022","2S",36,198.18
"202203881","2022","2S",36,247.05
"202203915","2022","2S",36,287.46
"202204020","2022","2S",36,262.35
"202204079","2022","2S",36,251.73
"202204087","2022","2S",36,295.17
"202204103","2022","2S",36,306.45
"202204160","2022","2S",36,222.66
"202204178","2022","2S",36,241.02
"202204202","2022","2S",36,273.96
"202204210","2022","2S",36,215.46
"202204277","2022","2S",36,248.13
"202204293","2022","2S",36,200.79
"202204319","2022","2S",36,210.12
"202204343","2022","2S",36,278.16
"202204376","2022","2S",36,264.39
"202204392","2022","2S",36,303.90
"202204418","2022","2S",36,246.09
"202204442","2022","2S",36,258.84
"202204863","2022","2S",36,280.86
"202204897","2022","2S",36,280.89
"202204970","2022","2S",36,266.10
"202205159","2022","2S",36,232.38
"202205225","2022","2S",36,208.08
"202205290","2022","2S",36,239.58
"202205415","2022","2S",36,249.30
"202205480","2022","2S",36,246.60
"202205589","2022","2S",36,246.42
"202205605","2022","2S",36,211.23
"202205621","2022","2S",36,214.65
"202205662","2022","2S",36,273.24
"202205688","2022","2S",36,291.15
"202205720","2022","2S",36,262.89
"202205738","2022","2S",36,302.76
"202205837","2022","2S",36,253.71
"202205852","2022","2S",36,169.47
"202205977","2022","2S",36,247.77
"202205985","2022","2S",36,267.93
"202206009","2022","2S",36,205.11
"202206058","2022","2S",36,278.46
"202206066","2022","2S",36,265.68
"202206074","2022","2S",36,238.95
"202206082","2022","2S",36,270.72
"202206132","2022","2S",36,172.62
