"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"202307997","2024","2S",18,121.77
"202313037","2024","2S",24,144.30
"202316543","2024","2S",24,143.73
"202400255","2024","2S",24,180.15
"202400628","2024","2S",24,156.96
"202400701","2024","2S",24,189.54
"202402301","2024","2S",24,156.06
"202402327","2024","2S",24,148.05
"202403069","2024","2S",24,152.46
"202403903","2024","2S",24,183.78
"202407045","2024","2S",24,190.92
"202301693","2024","2S",27,67.68
"202302196","2024","2S",27,112.50
"202303327","2024","2S",27,198.45
"202311791","2024","2S",27,216.63
"202311817","2024","2S",27,179.19
"202314423","2024","2S",27,142.11
"202318705","2024","2S",27,141.21
"202400156","2024","2S",27,196.38
"202400271","2024","2S",27,169.92
"202400305","2024","2S",27,190.35
"202400321","2024","2S",27,168.48
"202400867","2024","2S",27,157.86
"202400917","2024","2S",27,173.79
"202400974","2024","2S",27,190.44
"202401147","2024","2S",27,178.11
"202401238","2024","2S",27,146.70
"202401253","2024","2S",27,193.32
"202401493","2024","2S",27,137.07
"202401527","2024","2S",27,162.36
"202401568","2024","2S",27,168.30
"202401675","2024","2S",27,117.36
"202401709","2024","2S",27,149.85
"202401758","2024","2S",27,220.68
"202401907","2024","2S",27,138.42
"202401964","2024","2S",27,151.11
"202402038","2024","2S",27,206.28
"202402103","2024","2S",27,130.41
"202402491","2024","2S",27,153.81
"202402517","2024","2S",27,134.91
"202402541","2024","2S",27,144.63
"202402558","2024","2S",27,162.18
"202402608","2024","2S",27,152.55
"202402707","2024","2S",27,212.58
"202402749","2024","2S",27,206.37
"202402780","2024","2S",27,180.54
"202402814","2024","2S",27,168.66
"202402848","2024","2S",27,94.95
"202402889","2024","2S",27,198.54
"202403168","2024","2S",27,208.80
"202403200","2024","2S",27,198.18
"202403283","2024","2S",27,171.18
"202403549","2024","2S",27,131.58
"202403663","2024","2S",27,171.09
"202403838","2024","2S",27,209.34
"202403986","2024","2S",27,162.27
"202404182","2024","2S",27,185.31
"202404455","2024","2S",27,169.56
"202404547","2024","2S",27,172.08
"202404711","2024","2S",27,190.80
"202404802","2024","2S",27,183.69
"202404943","2024","2S",27,164.85
"202405031","2024","2S",27,110.07
"202405049","2024","2S",27,200.16
"202405205","2024","2S",27,213.39
"202405353","2024","2S",27,183.96
"202405544","2024","2S",27,162.90
"202405940","2024","2S",27,186.39
"202406161","2024","2S",27,134.67
"202406195","2024","2S",27,196.92
"202406278","2024","2S",27,140.04
"202406310","2024","2S",27,166.86
"202406369","2024","2S",27,183.69
"202406377","2024","2S",27,193.14
"202406427","2024","2S",27,186.93
"202406435","2024","2S",27,164.88
"202406484","2024","2S",27,150.21
"202406633","2024","2S",27,170.91
"202406658","2024","2S",27,186.39
"202406815","2024","2S",27,152.73
"202406831","2024","2S",27,196.02
"202406864","2024","2S",27,215.10
"202406898","2024","2S",27,67.23
"202407037","2024","2S",27,166.32
"202407102","2024","2S",27,193.59
"202407169","2024","2S",27,206.55
"202407516","2024","2S",27,224.73
"202407581","2024","2S",27,159.30
"202407730","2024","2S",27,188.37
"202408431","2024","2S",27,198.00
"202408449","2024","2S",27,207.99
"202408514","2024","2S",27,235.62
"202408688","2024","2S",27,120.60
"202408696","2024","2S",27,222.57
"202408753","2024","2S",27,138.42
"202408787","2024","2S",27,193.41
"202408795","2024","2S",27,239.31
"202408894","2024","2S",27,225.99
"202408902","2024","2S",27,174.42
"202409165","2024","2S",27,80.28
"202409173","2024","2S",27,222.93
"202409397","2024","2S",27,235.35
"202211140","2024","2S",30,252.48
"202400495","2024","2S",30,222.24
"202401477","2024","2S",30,233.94
"202401618","2024","2S",30,210.42
"202401766","2024","2S",30,197.67
"202402277","2024","2S",30,188.94
"202405171","2024","2S",30,221.58
"202406062","2024","2S",30,185.40
"202406906","2024","2S",30,228.84
"202407268","2024","2S",30,255.60
"202408837","2024","2S",30,211.62
"202309944","2024","2S",33,64.95
"202318507","2024","2S",33,250.44
"202400016","2024","2S",33,263.55
"202400024","2024","2S",33,289.98
"202400081","2024","2S",33,252.18
"202400115","2024","2S",33,236.73
"202400123","2024","2S",33,275.46
"202400263","2024","2S",33,189.75
"202400347","2024","2S",33,188.73
"202400370","2024","2S",33,277.62
"202400404","2024","2S",33,265.71
"202400503","2024","2S",33,303.81
"202400529","2024","2S",33,276.57
"202400545","2024","2S",33,264.60
"202400560","2024","2S",33,245.64
"202400578","2024","2S",33,259.95
"202400644","2024","2S",33,253.59
"202400735","2024","2S",33,259.92
"202400743","2024","2S",33,280.44
"202401055","2024","2S",33,246.03
"202401113","2024","2S",33,230.64
"202401212","2024","2S",33,178.74
"202401287","2024","2S",33,209.94
"202401311","2024","2S",33,161.94
"202401410","2024","2S",33,250.86
"202401626","2024","2S",33,293.94
"202401816","2024","2S",33,245.97
"202401881","2024","2S",33,287.82
"202401923","2024","2S",33,279.45
"202402012","2024","2S",33,269.43
"202402244","2024","2S",33,183.24
"202402293","2024","2S",33,254.49
"202402319","2024","2S",33,264.00
"202402400","2024","2S",33,238.20
"202402426","2024","2S",33,220.41
"202402475","2024","2S",33,232.44
"202402509","2024","2S",33,268.14
"202402525","2024","2S",33,200.73
"202402590","2024","2S",33,269.49
"202402764","2024","2S",33,212.82
"202402897","2024","2S",33,300.45
"202403051","2024","2S",33,253.56
"202403119","2024","2S",33,245.79
"202403127","2024","2S",33,256.47
"202403176","2024","2S",33,268.23
"202403267","2024","2S",33,261.87
"202403341","2024","2S",33,283.71
"202403390","2024","2S",33,256.05
"202403523","2024","2S",33,195.78
"202403606","2024","2S",33,244.14
"202403614","2024","2S",33,257.40
"202403705","2024","2S",33,245.25
"202403739","2024","2S",33,257.34
"202403887","2024","2S",33,223.02
"202403911","2024","2S",33,194.19
"202404034","2024","2S",33,246.54
"202404083","2024","2S",33,241.38
"202404091","2024","2S",33,229.92
"202404174","2024","2S",33,262.53
"202404208","2024","2S",33,210.21
"202404257","2024","2S",33,286.17
"202404315","2024","2S",33,262.74
"202404414","2024","2S",33,287.49
"202404448","2024","2S",33,190.17
"202404463","2024","2S",33,286.56
"202404489","2024","2S",33,279.12
"202404505","2024","2S",33,270.12
"202404588","2024","2S",33,227.37
"202404596","2024","2S",33,290.94
"202404679","2024","2S",33,258.03
"202404687","2024","2S",33,246.72
"202404703","2024","2S",33,250.35
"202404786","2024","2S",33,229.20
"202404794","2024","2S",33,240.87
"202404828","2024","2S",33,245.79
"202404836","2024","2S",33,196.20
"202404844","2024","2S",33,170.49
"202404851","2024","2S",33,289.20
"202404885","2024","2S",33,256.35
"202404893","2024","2S",33,276.30
"202405072","2024","2S",33,234.09
"202405130","2024","2S",33,186.72
"202405148","2024","2S",33,272.97
"202405197","2024","2S",33,275.04
"202405254","2024","2S",33,256.65
"202405288","2024","2S",33,294.60
"202405312","2024","2S",33,281.88
"202405346","2024","2S",33,238.86
"202405445","2024","2S",33,309.15
"202405700","2024","2S",33,301.80
"202405726","2024","2S",33,254.07
"202405783","2024","2S",33,278.97
"202405817","2024","2S",33,24.69
"202405866","2024","2S",33,216.69
"202405981","2024","2S",33,191.34
"202406203","2024","2S",33,240.18
"202406302","2024","2S",33,253.17
"202406336","2024","2S",33,244.41
"202406344","2024","2S",33,269.94
"202406385","2024","2S",33,263.82
"202406401","2024","2S",33,269.01
"202406419","2024","2S",33,284.46
"202406443","2024","2S",33,234.39
"202406534","2024","2S",33,259.26
"202406609","2024","2S",33,289.83
"202406641","2024","2S",33,182.07
"202406781","2024","2S",33,252.96
"202406823","2024","2S",33,256.68
"202406948","2024","2S",33,201.78
"202407011","2024","2S",33,186.93
"202407060","2024","2S",33,269.61
"202407136","2024","2S",33,246.21
"202407201","2024","2S",33,230.55
"202407243","2024","2S",33,245.16
"202407698","2024","2S",33,230.10
"202407854","2024","2S",33,261.30
"202407896","2024","2S",33,269.31
"202408266","2024","2S",33,228.42
"202408274","2024","2S",33,264.69
"202408480","2024","2S",33,229.74
"202408563","2024","2S",33,218.16
"202408936","2024","2S",33,248.67
"202409074","2024","2S",33,256.71
"202409082","2024","2S",33,234.06
"202409108","2024","2S",33,244.41
"202409306","2024","2S",33,282.21
"202409314","2024","2S",33,279.84
"202409355","2024","2S",33,272.88
"202409371","2024","2S",33,246.81
"202409819","2024","2S",33,274.92
"202409835","2024","2S",33,264.36
"202409868","2024","2S",33,272.94
"202409959","2024","2S",33,282.99
"202214896","2024","2S",36,126.09
"202300182","2024","2S",36,275.70
"202301412","2024","2S",36,189.78
"202307955","2024","2S",36,2.34
"202308516","2024","2S",36,105.57
"202313300","2024","2S",36,234.30
"202313656","2024","2S",36,242.64
"202314738","2024","2S",36,220.59
"202316089","2024","2S",36,239.22
"202317301","2024","2S",36,275.94
"202317368","2024","2S",36,81.00
"202317459","2024","2S",36,159.21
"202318341","2024","2S",36,229.71
"202400180","2024","2S",36,288.45
"202400230","2024","2S",36,272.64
"202400438","2024","2S",36,307.98
"202400453","2024","2S",36,249.09
"202400461","2024","2S",36,258.03
"202400511","2024","2S",36,255.69
"202400537","2024","2S",36,244.98
"202400636","2024","2S",36,303.42
"202400669","2024","2S",36,268.47
"202400677","2024","2S",36,241.92
"202400719","2024","2S",36,255.60
"202400768","2024","2S",36,217.98
"202400776","2024","2S",36,222.48
"202400792","2024","2S",36,279.36
"202400883","2024","2S",36,212.85
"202400891","2024","2S",36,216.90
"202400909","2024","2S",36,256.95
"202400966","2024","2S",36,278.28
"202400982","2024","2S",36,220.41
"202400990","2024","2S",36,304.95
"202401014","2024","2S",36,290.07
"202401089","2024","2S",36,261.63
"202401154","2024","2S",36,292.77
"202401170","2024","2S",36,198.99
"202401204","2024","2S",36,238.23
"202401246","2024","2S",36,228.33
"202401279","2024","2S",36,263.16
"202401303","2024","2S",36,198.90
"202401329","2024","2S",36,237.78
"202401337","2024","2S",36,258.21
"202401402","2024","2S",36,262.89
"202401428","2024","2S",36,220.77
"202401436","2024","2S",36,287.28
"202401444","2024","2S",36,261.90
"202401519","2024","2S",36,286.44
"202401535","2024","2S",36,286.26
"202401543","2024","2S",36,243.24
"202401634","2024","2S",36,266.22
"202401659","2024","2S",36,244.08
"202401667","2024","2S",36,289.38
"202401691","2024","2S",36,271.71
"202401725","2024","2S",36,274.41
"202401733","2024","2S",36,232.83
"202401790","2024","2S",36,206.46
"202401873","2024","2S",36,175.95
"202401899","2024","2S",36,248.40
"202401915","2024","2S",36,313.62
"202401998","2024","2S",36,296.40
"202402004","2024","2S",36,272.58
"202402053","2024","2S",36,253.08
"202402061","2024","2S",36,241.29
"202402079","2024","2S",36,250.02
"202402137","2024","2S",36,186.30
"202402152","2024","2S",36,190.53
"202402160","2024","2S",36,283.14
"202402186","2024","2S",36,233.76
"202402202","2024","2S",36,185.04
"202402228","2024","2S",36,258.33
"202402251","2024","2S",36,203.58
"202402285","2024","2S",36,239.85
"202402335","2024","2S",36,225.99
"202402343","2024","2S",36,181.80
"202402350","2024","2S",36,278.64
"202402368","2024","2S",36,253.74
"202402384","2024","2S",36,268.32
"202402418","2024","2S",36,224.28
"202402434","2024","2S",36,229.50
"202402459","2024","2S",36,259.47
"202402582","2024","2S",36,245.70
"202402632","2024","2S",36,259.44
"202402699","2024","2S",36,221.31
"202402731","2024","2S",36,243.81
"202402798","2024","2S",36,258.27
"202402806","2024","2S",36,210.51
"202402863","2024","2S",36,185.13
"202402913","2024","2S",36,274.95
"202402947","2024","2S",36,257.31
"202402988","2024","2S",36,238.29
"202403002","2024","2S",36,185.49
"202403044","2024","2S",36,290.28
"202403077","2024","2S",36,306.63
"202403093","2024","2S",36,262.08
"202403150","2024","2S",36,200.70
"202403226","2024","2S",36,244.98
"202403275","2024","2S",36,266.94
"202403317","2024","2S",36,262.44
"202403358","2024","2S",36,255.96
"202403374","2024","2S",36,254.25
"202403416","2024","2S",36,228.60
"202403424","2024","2S",36,271.95
"202403432","2024","2S",36,176.85
"202403440","2024","2S",36,321.66
"202403515","2024","2S",36,256.95
"202403556","2024","2S",36,244.02
"202403564","2024","2S",36,270.45
"202403580","2024","2S",36,258.57
"202403622","2024","2S",36,272.73
"202403630","2024","2S",36,281.13
"202403762","2024","2S",36,255.90
"202403796","2024","2S",36,228.78
"202403804","2024","2S",36,241.80
"202403846","2024","2S",36,296.01
"202403879","2024","2S",36,217.44
"202403929","2024","2S",36,208.71
"202403978","2024","2S",36,280.11
"202404018","2024","2S",36,240.21
"202404042","2024","2S",36,234.27
"202404067","2024","2S",36,167.76
"202404117","2024","2S",36,240.66
"202404125","2024","2S",36,297.99
"202404240","2024","2S",36,326.34
"202404273","2024","2S",36,264.69
"202404307","2024","2S",36,258.66
"202404331","2024","2S",36,262.35
"202404398","2024","2S",36,293.85
"202404422","2024","2S",36,251.10
"202404513","2024","2S",36,214.02
"202404521","2024","2S",36,212.85
"202404539","2024","2S",36,254.16
"202404729","2024","2S",36,271.53
"202404737","2024","2S",36,249.75
"202404745","2024","2S",36,186.66
"202404752","2024","2S",36,246.87
"202404760","2024","2S",36,314.88
"202404778","2024","2S",36,263.61
"202404984","2024","2S",36,227.16
"202404992","2024","2S",36,173.16
"202405106","2024","2S",36,252.36
"202405155","2024","2S",36,270.90
"202405262","2024","2S",36,232.11
"202405304","2024","2S",36,250.47
"202405395","2024","2S",36,271.53
"202405460","2024","2S",36,193.77
"202405486","2024","2S",36,196.20
"202405619","2024","2S",36,225.09
"202405692","2024","2S",36,236.88
"202405767","2024","2S",36,213.66
"202405825","2024","2S",36,225.09
"202405841","2024","2S",36,235.08
"202405858","2024","2S",36,259.47
"202406146","2024","2S",36,261.72
"202406153","2024","2S",36,236.31
"202406187","2024","2S",36,249.75
"202406229","2024","2S",36,246.15
"202406245","2024","2S",36,215.55
"202406252","2024","2S",36,284.79
"202406294","2024","2S",36,226.11
"202406450","2024","2S",36,259.02
"202406468","2024","2S",36,309.45
"202406492","2024","2S",36,253.71
"202406526","2024","2S",36,301.89
"202406567","2024","2S",36,186.12
"202406575","2024","2S",36,271.62
"202406591","2024","2S",36,267.39
"202406625","2024","2S",36,266.07
"202406666","2024","2S",36,193.95
"202406732","2024","2S",36,260.55
"202406740","2024","2S",36,251.55
"202406757","2024","2S",36,277.35
"202406765","2024","2S",36,251.70
"202406807","2024","2S",36,253.53
"202406856","2024","2S",36,300.87
"202406872","2024","2S",36,208.35
"202406880","2024","2S",36,225.81
"202406914","2024","2S",36,283.50
"202406955","2024","2S",36,276.75
"202406997","2024","2S",36,260.55
"202407094","2024","2S",36,209.70
"202407110","2024","2S",36,227.55
"202407144","2024","2S",36,220.59
"202407151","2024","2S",36,254.16
"202407227","2024","2S",36,219.87
"202407235","2024","2S",36,243.45
"202407375","2024","2S",36,282.96
"202407383","2024","2S",36,251.91
"202407391","2024","2S",36,244.17
"202407425","2024","2S",36,182.97
"202407433","2024","2S",36,291.60
"202407441","2024","2S",36,179.28
"202407458","2024","2S",36,241.23
"202407482","2024","2S",36,275.58
"202407490","2024","2S",36,194.58
"202407532","2024","2S",36,274.86
"202407557","2024","2S",36,224.55
