COD_ESTUDIANTE,COD_MATERIA_ACAD_MO,ESTADO_MAT_TOMADA_MO,VEZ_TOMADA_MO,NOTA1_MO,NOTA2MO,PROMEDIO_MO,DIFICULTAD_MO,T_MAT_TOMADAS,PROM_1PARCIAL,PROM_2PARCIAL,PROM_CALIFICACIONES,MAT_APROBADAS,PROM_CALIF_APROBADAS,TERMINOS_REGISTRADOS,PERDIO_CARRERA,PROM_MAT_REPROBADAS1,PROM_MAT_REPROBADAS2,PROM_MAT_REPROBADAS3,MUY_FACIL,FACIL,MODERADA,DIFICIL,MUY_DIFICIL,GPA_ULTIMO,CODIGOMATERIA,MATERIA
201514121,ACUG1035,AP,1,93,94,"9,35","7,90",57.0,66.0,75.0,"7,59",49.0,"8,12",14,N,"4,21","4,80",,1,0,1,0,0,,ACUG1035,ACUICULTURA ORNAMENTAL
201705811,ACUG1035,AP,1,88,79,"8,35","7,90",47.0,72.0,73.0,"7,60",44.0,"7,74",11,N,"5,62",,,0,2,1,0,0,,ACUG1035,ACUICULTURA ORNAMENTAL
201304772,ACUG1035,AP,1,92,92,"9,20","7,90",59.0,57.0,61.0,"6,42",44.0,"7,24",17,N,"3,69","5,34",,0,0,2,1,0,,ACUG1035,ACUICULTURA ORNAMENTAL
201603388,ACUG1035,AP,1,96,90,"9,30","7,90",52.0,70.0,72.0,"7,64",48.0,"7,96",13,N,"3,70",,,0,1,2,1,0,,ACUG1035,ACUICULTURA ORNAMENTAL
200909794,ACUG1036,AP,1,69,78,"7,66","6,74",65.0,53.0,54.0,"5,96",38.0,"7,41",14,N,"4,32","3,66","3,03",0,2,0,1,1,,ACUG1036,ANÁLISIS DE DATOS ACUÍCOLAS
202001400,ACUG1036,AP,1,83,89,"8,96","6,74",21.0,85.0,78.0,"8,37",21.0,"8,37",5,N,,,,0,0,1,1,3,,ACUG1036,ANÁLISIS DE DATOS ACUÍCOLAS
201902871,ACUG1036,AP,1,81,85,"8,48","6,74",30.0,68.0,60.0,"6,63",23.0,"7,68",9,N,"3,17",,,0,0,0,1,3,,ACUG1036,ANÁLISIS DE DATOS ACUÍCOLAS
200909794,ACUG1039,AP,1,91,65,"8,22","8,32",65.0,53.0,54.0,"5,96",38.0,"7,41",14,N,"4,32","3,66","3,03",0,2,0,1,1,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201406182,ACUG1039,AP,1,97,66,"7,83","8,32",55.0,58.0,62.0,"6,73",42.0,"7,61",16,S,"2,81","5,06","5,18",0,1,1,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201813698,ACUG1039,AP,1,100,100,"10,00","8,32",38.0,80.0,82.0,"8,42",38.0,"8,42",9,N,,,,0,2,0,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201611555,ACUG1039,AP,1,80,54,"7,09","8,32",42.0,63.0,63.0,"6,77",33.0,"7,45",12,N,"4,11","4,81",,0,2,1,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201702537,ACUG1039,AP,1,93,63,"7,59","8,32",43.0,68.0,66.0,"7,02",35.0,"7,54",12,N,"4,54","5,25",,0,1,2,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201708674,ACUG1039,AP,1,100,76,"8,68","8,32",36.0,76.0,75.0,"7,86",35.0,"7,92",10,N,"5,92",,,0,2,1,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201650140,ACUG1039,AP,1,81,73,"7,85","8,32",41.0,67.0,68.0,"7,36",36.0,"7,97",11,N,"2,93","3,02",,0,2,0,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201810280,ACUG1039,AP,1,100,83,"9,22","8,32",34.0,75.0,75.0,"7,73",31.0,"8,03",8,N,"4,65",,,0,2,1,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
200832244,ACUG1039,AP,1,81,62,"7,52","8,32",58.0,55.0,61.0,"6,61",41.0,"7,48",24,N,"4,47","4,60",,0,2,0,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201710340,ACUG1039,AP,1,80,91,"8,71","8,32",43.0,83.0,82.0,"8,45",42.0,"8,52",10,N,"5,58",,,1,1,0,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201705811,ACUG1039,AP,1,100,92,"9,72","8,32",47.0,72.0,73.0,"7,60",44.0,"7,74",11,N,"5,62",,,0,2,1,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201708666,ACUG1039,AP,1,66,76,"7,97","8,32",46.0,72.0,71.0,"7,52",44.0,"7,62",11,N,"5,21",,,1,1,0,0,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201603388,ACUG1039,AP,1,100,100,"9,58","8,32",52.0,70.0,72.0,"7,64",48.0,"7,96",13,N,"3,70",,,0,1,2,1,0,,ACUG1039,CULTIVO DE ESPECIES NO TRADICIONALES
201912565,ACUG1040,AP,1,94,82,"9,04","7,88",20.0,86.0,79.0,"8,31",20.0,"8,31",6,N,,,,0,0,1,1,2,,ACUG1040,CULTIVO DE PLANCTON
201705837,ACUG1040,AP,2,69,66,"7,45","7,88",41.0,63.0,60.0,"6,72",33.0,"7,51",9,N,"3,28","4,62",,0,0,2,1,0,,ACUG1040,CULTIVO DE PLANCTON
201705829,ACUG1040,AP,1,65,72,"7,25","7,88",46.0,64.0,65.0,"6,94",38.0,"7,49",11,N,"4,20","5,24",,0,0,1,0,1,,ACUG1040,CULTIVO DE PLANCTON
201700499,ACUG1040,AP,1,86,77,"8,40","7,88",43.0,68.0,64.0,"6,97",35.0,"7,52",11,N,"4,41","5,52",,0,0,1,2,2,,ACUG1040,CULTIVO DE PLANCTON
201912565,ACUG1041,AP,1,77,74,"7,55","7,31",20.0,86.0,79.0,"8,31",20.0,"8,31",6,N,,,,0,0,1,1,2,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
201915162,ACUG1041,AP,1,79,94,"8,65","7,31",23.0,88.0,83.0,"8,59",22.0,"8,82",6,N,"3,50",,,0,0,0,2,3,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
201700499,ACUG1041,AP,1,55,66,"6,05","7,31",43.0,68.0,64.0,"6,97",35.0,"7,52",11,N,"4,41","5,52",,0,0,1,2,2,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
201802832,ACUG1041,AP,1,61,81,"7,10","7,31",39.0,67.0,66.0,"7,15",35.0,"7,51",10,N,"4,00",,,0,0,1,3,0,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
201906625,ACUG1041,AP,1,66,77,"7,15","7,31",21.0,66.0,61.0,"6,61",17.0,"7,16",6,N,"4,28",,,0,0,0,2,2,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
202106167,ACUG1041,AP,1,89,93,"9,10","7,31",9.0,79.0,83.0,"8,26",9.0,"8,26",3,N,,,,0,0,0,2,3,,ACUG1041,ECOSISTEMAS ACUÍCOLAS
201401548,ACUG1042,AP,1,72,95,"8,84","7,24",30.0,53.0,64.0,"6,61",22.0,"7,74",9,N,"3,63","4,55",,0,0,0,2,3,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
202003505,ACUG1042,AP,1,100,89,"9,61","7,24",19.0,79.0,71.0,"7,75",17.0,"8,10",5,N,"3,79","5,87",,0,0,0,1,2,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
201902871,ACUG1042,AP,1,100,100,"10,00","7,24",30.0,68.0,60.0,"6,63",23.0,"7,68",9,N,"3,17",,,0,0,0,1,3,,ACUG1042,FUNDAMENTOS DE INGENIERÍA ACUÍCOLA
200909794,ACUG1043,AP,1,71,70,"7,93","7,55",65.0,53.0,54.0,"5,96",38.0,"7,41",14,N,"4,32","3,66","3,03",0,2,0,1,1,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201406182,ACUG1043,AP,1,55,100,"8,42","7,55",55.0,58.0,62.0,"6,73",42.0,"7,61",16,S,"2,81","5,06","5,18",0,1,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201408619,ACUG1043,AP,1,60,95,"8,42","7,55",64.0,55.0,60.0,"6,48",47.0,"7,36",16,S,"3,89","4,46","4,40",1,0,0,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201702537,ACUG1043,AP,1,85,100,"9,47","7,55",43.0,68.0,66.0,"7,02",35.0,"7,54",12,N,"4,54","5,25",,0,1,2,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201708674,ACUG1043,AP,1,85,60,"8,07","7,55",36.0,76.0,75.0,"7,86",35.0,"7,92",10,N,"5,92",,,0,2,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201650140,ACUG1043,AP,1,70,95,"8,77","7,55",41.0,67.0,68.0,"7,36",36.0,"7,97",11,N,"2,93","3,02",,0,2,0,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201810280,ACUG1043,AP,1,80,100,"9,30","7,55",34.0,75.0,75.0,"7,73",31.0,"8,03",8,N,"4,65",,,0,2,1,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201705803,ACUG1043,AP,1,60,85,"8,07","7,55",45.0,68.0,63.0,"6,75",36.0,"7,64",11,N,"3,31","5,72",,0,0,0,2,2,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201413602,ACUG1043,RP,1,85,0,"5,97","7,55",52.0,49.0,64.0,"6,67",42.0,"7,28",10,N,"4,11",,,0,0,1,2,1,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201222292,ACUG1043,AP,1,80,95,"9,12","7,55",46.0,65.0,66.0,"6,87",38.0,"7,84",13,N,"2,46",,,0,0,0,1,1,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201603388,ACUG1043,AP,1,80,100,"9,30","7,55",52.0,70.0,72.0,"7,64",48.0,"7,96",13,N,"3,70",,,0,1,2,1,0,,ACUG1043,HERRAMIENTAS PARA EL DIAGNÓSTICO DE ENFERMEDADES ACUÍCOLAS
201406182,ACUG1045,AP,1,79,82,"8,09","7,97",55.0,58.0,62.0,"6,73",42.0,"7,61",16,S,"2,81","5,06","5,18",0,1,1,1,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201409109,ACUG1045,AP,1,90,90,"9,00","7,97",70.0,59.0,68.0,"7,03",60.0,"7,52",16,N,"4,06",,,1,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201702537,ACUG1045,AP,1,89,90,"8,96","7,97",43.0,68.0,66.0,"7,02",35.0,"7,54",12,N,"4,54","5,25",,0,1,2,1,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201514093,ACUG1045,AP,1,89,94,"9,19","7,97",53.0,60.0,65.0,"7,10",44.0,"7,68",12,N,"4,03","5,11",,1,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201702107,ACUG1045,AP,1,89,91,"9,03","7,97",46.0,74.0,78.0,"7,93",44.0,"8,04",11,N,"5,55",,,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201611589,ACUG1045,AP,1,70,79,"7,58","7,97",46.0,65.0,68.0,"7,07",40.0,"7,71",11,N,"2,35","5,32",,1,0,1,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201504211,ACUG1045,AP,1,86,92,"8,99","7,97",55.0,63.0,66.0,"7,08",47.0,"7,65",15,N,"3,36","4,87",,1,0,2,0,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201304772,ACUG1045,AP,1,94,70,"7,84","7,97",59.0,57.0,61.0,"6,42",44.0,"7,24",17,N,"3,69","5,34",,0,0,2,1,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
201603388,ACUG1045,AP,1,91,87,"8,84","7,97",52.0,70.0,72.0,"7,64",48.0,"7,96",13,N,"3,70",,,0,1,2,1,0,,ACUG1045,PRODUCCIÓN ACUÍCOLA II
200909794,ACUG1046,AP,1,89,75,"8,68","8,20",65.0,53.0,54.0,"5,96",38.0,"7,41",14,N,"4,32","3,66","3,03",0,2,0,1,1,,ACUG1046,PRODUCCIÓN ACUICOLA I
201813698,ACUG1046,AP,1,99,94,"9,75","8,20",38.0,80.0,82.0,"8,42",38.0,"8,42",9,N,,,,0,2,0,0,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201611555,ACUG1046,AP,1,93,83,"9,10","8,20",42.0,63.0,63.0,"6,77",33.0,"7,45",12,N,"4,11","4,81",,0,2,1,0,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201708674,ACUG1046,AP,1,88,94,"9,31","8,20",36.0,76.0,75.0,"7,86",35.0,"7,92",10,N,"5,92",,,0,2,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201614922,ACUG1046,AP,1,76,74,"7,74","8,20",47.0,63.0,68.0,"7,18",37.0,"7,89",12,N,"4,15","5,54",,0,1,1,0,1,,ACUG1046,PRODUCCIÓN ACUICOLA I
201650140,ACUG1046,AP,1,88,89,"9,07","8,20",41.0,67.0,68.0,"7,36",36.0,"7,97",11,N,"2,93","3,02",,0,2,0,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201810280,ACUG1046,AP,1,86,87,"8,99","8,20",34.0,75.0,75.0,"7,73",31.0,"8,03",8,N,"4,65",,,0,2,1,1,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
200832244,ACUG1046,AP,1,73,74,"8,08","8,20",58.0,55.0,61.0,"6,61",41.0,"7,48",24,N,"4,47","4,60",,0,2,0,0,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201705811,ACUG1046,AP,1,85,82,"8,78","8,20",47.0,72.0,73.0,"7,60",44.0,"7,74",11,N,"5,62",,,0,2,1,0,0,,ACUG1046,PRODUCCIÓN ACUICOLA I
201408619,ACUG1047,AP,1,72,53,"7,07","8,06",64.0,55.0,60.0,"6,48",47.0,"7,36",16,S,"3,89","4,46","4,40",1,0,0,1,0,,ACUG1047,PISCICULTURA
201611555,ACUG1047,AP,1,79,79,"8,38","8,06",42.0,63.0,63.0,"6,77",33.0,"7,45",12,N,"4,11","4,81",,0,2,1,0,0,,ACUG1047,PISCICULTURA
201708674,ACUG1047,AP,1,83,71,"8,15","8,06",36.0,76.0,75.0,"7,86",35.0,"7,92",10,N,"5,92",,,0,2,1,1,0,,ACUG1047,PISCICULTURA
201650140,ACUG1047,AP,1,82,84,"8,66","8,06",41.0,67.0,68.0,"7,36",36.0,"7,97",11,N,"2,93","3,02",,0,2,0,1,0,,ACUG1047,PISCICULTURA
201810280,ACUG1047,AP,1,87,86,"8,90","8,06",34.0,75.0,75.0,"7,73",31.0,"8,03",8,N,"4,65",,,0,2,1,1,0,,ACUG1047,PISCICULTURA
201404731,ACUG1048,AP,1,77,65,"7,67","7,90",50.0,57.0,65.0,"6,77",38.0,"7,58",14,S,"4,62","2,34","4,45",0,0,2,0,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201413828,ACUG1048,AP,1,81,70,"7,68","7,90",48.0,62.0,71.0,"7,18",42.0,"7,67",12,S,"3,75",,,0,0,1,0,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201705837,ACUG1048,AP,1,70,60,"7,25","7,90",41.0,63.0,60.0,"6,72",33.0,"7,51",9,N,"3,28","4,62",,0,0,2,1,0,,ACUG1048,SISTEMAS ACUÍCOLAS
201611571,ACUG1048,AP,1,74,60,"7,09","7,90",35.0,62.0,67.0,"7,05",28.0,"7,50",9,N,"5,40","4,40",,0,0,1,1,2,,ACUG1048,SISTEMAS ACUÍCOLAS
201314211,ACUG1048,AP,1,75,65,"7,60","7,90",57.0,53.0,58.0,"6,37",43.0,"7,49",15,N,"2,66","4,00",,0,0,1,1,1,,ACUG1048,SISTEMAS ACUÍCOLAS
201301138,ACUG1048,AP,1,77,65,"7,67","7,90",62.0,52.0,60.0,"6,41",46.0,"7,09",18,N,"4,46","4,35",,0,0,1,0,0,,ACUG1048,SISTEMAS ACUÍCOLAS
201802832,ACUG1048,AP,1,78,90,"8,58","7,90",39.0,67.0,66.0,"7,15",35.0,"7,51",10,N,"4,00",,,0,0,1,3,0,,ACUG1048,SISTEMAS ACUÍCOLAS
201404731,ACUG1049,AP,1,77,55,"6,60","6,50",50.0,57.0,65.0,"6,77",38.0,"7,58",14,S,"4,62","2,34","4,45",0,0,2,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201912565,ACUG1049,AP,1,83,72,"7,75","6,50",20.0,86.0,79.0,"8,31",20.0,"8,31",6,N,,,,0,0,1,1,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201906112,ACUG1049,AP,1,90,70,"8,80","6,50",33.0,84.0,82.0,"8,56",32.0,"8,65",8,N,"5,58",,,0,0,1,0,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201906559,ACUG1049,AP,1,86,70,"8,40","6,50",29.0,81.0,81.0,"8,37",29.0,"8,37",7,N,,,,0,0,2,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201614922,ACUG1049,AP,1,75,59,"6,70","6,50",47.0,63.0,68.0,"7,18",37.0,"7,89",12,N,"4,15","5,54",,0,1,1,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201705829,ACUG1049,RP,1,56,59,"5,75","6,50",46.0,64.0,65.0,"6,94",38.0,"7,49",11,N,"4,20","5,24",,0,0,1,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201314211,ACUG1049,AP,1,76,55,"6,55","6,50",57.0,53.0,58.0,"6,37",43.0,"7,49",15,N,"2,66","4,00",,0,0,1,1,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201700499,ACUG1049,AP,1,84,65,"7,45","6,50",43.0,68.0,64.0,"6,97",35.0,"7,52",11,N,"4,41","5,52",,0,0,1,2,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201705803,ACUG1049,AP,2,87,60,"7,35","6,50",45.0,68.0,63.0,"6,75",36.0,"7,64",11,N,"3,31","5,72",,0,0,0,2,2,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201417345,ACUG1049,AP,2,76,68,"7,20","6,50",62.0,55.0,57.0,"6,38",47.0,"7,43",15,N,"3,09",,,0,0,1,0,1,,ACUG1049,INGENIERÍA PARA LA ACUICULTURA II
201413828,ACUG1050,RP,2,65,22,"4,35","5,53",48.0,62.0,71.0,"7,18",42.0,"7,67",12,S,"3,75",,,0,0,1,0,1,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201915162,ACUG1050,AP,1,85,38,"7,75","5,53",23.0,88.0,83.0,"8,59",22.0,"8,82",6,N,"3,50",,,0,0,0,2,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201611571,ACUG1050,RP,1,60,43,"5,15","5,53",35.0,62.0,67.0,"7,05",28.0,"7,50",9,N,"5,40","4,40",,0,0,1,1,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202001400,ACUG1050,AP,1,76,59,"6,75","5,53",21.0,85.0,78.0,"8,37",21.0,"8,37",5,N,,,,0,0,1,1,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201700085,ACUG1050,AP,1,72,38,"7,50","5,53",37.0,61.0,57.0,"6,43",26.0,"7,74",9,N,"3,43","2,34",,0,0,1,2,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201914223,ACUG1050,AP,1,74,35,"7,95","5,53",25.0,86.0,83.0,"8,69",25.0,"8,69",6,N,,,,0,0,1,2,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202002440,ACUG1050,AP,1,72,41,"6,60","5,53",22.0,80.0,75.0,"7,92",22.0,"7,92",7,N,,,,0,0,1,1,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
202001186,ACUG1050,AP,1,87,60,"7,35","5,53",19.0,86.0,79.0,"8,54",19.0,"8,54",5,N,,,,0,0,1,2,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201708047,ACUG1050,AP,1,67,34,"6,00","5,53",33.0,55.0,58.0,"5,98",21.0,"7,14",10,N,"3,44","5,49",,0,0,0,0,3,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201917168,ACUG1050,AP,1,77,65,"7,10","5,53",22.0,89.0,87.0,"8,99",22.0,"8,99",6,N,,,,0,0,1,1,2,,ACUG1050,INGENIERÍA PARA LA ACUICULTURA I
201401548,ACUG1051,AP,1,81,79,"8,12","7,26",30.0,53.0,64.0,"6,61",22.0,"7,74",9,N,"3,63","4,55",,0,0,0,2,3,,ACUG1051,NUTRICIÓN ACUÍCOLA
201807286,ACUG1051,RP,1,60,59,"5,00","7,26",36.0,62.0,56.0,"6,35",27.0,"7,39",9,N,"3,02","5,14",,0,0,2,1,0,,ACUG1051,NUTRICIÓN ACUÍCOLA
202006334,ACUG1051,AP,1,79,82,"8,27","7,26",17.0,73.0,72.0,"7,57",15.0,"7,88",6,N,"5,68","4,84",,0,0,0,1,4,,ACUG1051,NUTRICIÓN ACUÍCOLA
201604279,ACUG1052,AP,1,75,94,"8,85","7,63",22.0,51.0,65.0,"6,85",15.0,"7,50",5,N,"5,61","5,01",,0,0,0,0,3,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
201802832,ACUG1052,AP,1,62,94,"8,37","7,63",39.0,67.0,66.0,"7,15",35.0,"7,51",10,N,"4,00",,,0,0,1,3,0,,ACUG1052,MORFOLOGÍA Y FISIOLOGÍA DE ORGANISMOS ACUÍCOLAS
202006334,ACUG1053,AP,1,87,87,"8,97","5,79",17.0,73.0,72.0,"7,57",15.0,"7,88",6,N,"5,68","4,84",,0,0,0,1,4,,ACUG1053,MANEJO ACUÍCOLA
201105723,ACUG1054,RP,2,45,0,"1,57","6,73",23.0,20.0,15.0,"2,12",4.0,"6,76",15,N,"1,10","1,01","1,53",0,0,0,0,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202001269,ACUG1054,AP,1,70,75,"7,77","6,73",10.0,67.0,65.0,"6,87",8.0,"7,14",4,N,"5,79",,,0,0,0,0,4,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202105417,ACUG1054,AP,1,57,81,"7,23","6,73",12.0,69.0,75.0,"7,49",11.0,"7,63",4,N,"5,95",,,0,0,0,1,2,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202006334,ACUG1054,AP,1,64,66,"6,65","6,73",17.0,73.0,72.0,"7,57",15.0,"7,88",6,N,"5,68","4,84",,0,0,0,1,4,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
201516277,ACUG1054,AP,1,68,68,"7,13","6,73",19.0,48.0,48.0,"5,49",11.0,"7,32",5,N,"2,80","4,30",,0,0,0,0,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
202106167,ACUG1054,AP,1,84,98,"9,16","6,73",9.0,79.0,83.0,"8,26",9.0,"8,26",3,N,,,,0,0,0,2,3,,ACUG1054,INTRODUCCIÓN A LA ACUICULTURA
201105723,ACUG1055,RP,1,0,0,"0,00","7,13",23.0,20.0,15.0,"2,12",4.0,"6,76",15,N,"1,10","1,01","1,53",0,0,0,0,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
201401548,ACUG1055,AP,1,92,94,"9,45","7,13",30.0,53.0,64.0,"6,61",22.0,"7,74",9,N,"3,63","4,55",,0,0,0,2,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202001269,ACUG1055,AP,1,71,86,"8,19","7,13",10.0,67.0,65.0,"6,87",8.0,"7,14",4,N,"5,79",,,0,0,0,0,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202108007,ACUG1055,AP,1,80,88,"8,58","7,13",4.0,60.0,63.0,"7,12",4.0,"7,12",2,S,,,,0,0,0,1,3,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
202108973,ACUG1055,AP,1,85,90,"8,82","7,13",4.0,54.0,60.0,"6,30",2.0,"8,62",2,N,"3,98",,,0,0,0,0,4,,ACUG1055,PROBLEMAS DE LA ACTUALIDAD ACUÍCOLA
