"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"200818094","2020","2S",4,32.40
"202100368","2020","2S",6,55.20
"202100657","2020","2S",6,57.00
"202102448","2020","2S",6,54.00
"200302602","2020","2S",7,47.30
"200124667","2020","2S",9,72.90
"202009742","2020","2S",9,42.57
"200110245","2020","2S",12,87.00
"201713310","2020","2S",12,106.98
"202010732","2020","2S",12,93.66
"202012209","2020","2S",12,81.48
"202013124","2020","2S",12,77.76
"202013348","2020","2S",12,96.00
"202013561","2020","2S",12,75.78
"202010518","2020","2S",18,143.10
"200722015","2020","2S",23,151.50
"200313484","2020","2S",24,44.82
"201127002","2020","2S",24,34.14
"202010187","2020","2S",24,175.38
"202011235","2020","2S",24,183.93
"202012613","2020","2S",24,223.05
"202013173","2020","2S",24,203.88
"202013389","2020","2S",24,163.86
"200533958","2020","2S",25,163.48
"200622769","2020","2S",27,208.20
"202002978","2020","2S",27,204.93
"202006896","2020","2S",27,18.36
"202009973","2020","2S",27,161.82
"202010112","2020","2S",27,200.07
"202010245","2020","2S",27,129.96
"202010278","2020","2S",27,201.15
"202010286","2020","2S",27,203.31
"202010294","2020","2S",27,156.24
"202010328","2020","2S",27,157.14
"202010450","2020","2S",27,191.88
"202010484","2020","2S",27,190.80
"202010658","2020","2S",27,212.40
"202010781","2020","2S",27,172.71
"202010799","2020","2S",27,217.89
"202010831","2020","2S",27,213.48
"202010856","2020","2S",27,148.23
"202010971","2020","2S",27,215.19
"202011086","2020","2S",27,235.62
"202011268","2020","2S",27,226.98
"202011672","2020","2S",27,123.42
"202011706","2020","2S",27,212.94
"202011714","2020","2S",27,191.79
"202011730","2020","2S",27,184.41
"202011870","2020","2S",27,205.02
"202011912","2020","2S",27,225.45
"202012258","2020","2S",27,160.20
"202012308","2020","2S",27,148.77
"202012332","2020","2S",27,222.48
"202012431","2020","2S",27,193.14
"202012514","2020","2S",27,125.64
"202012563","2020","2S",27,165.06
"202012670","2020","2S",27,196.47
"202012829","2020","2S",27,139.59
"202013082","2020","2S",27,191.25
"202013306","2020","2S",27,220.50
"202013488","2020","2S",27,215.10
"202013520","2020","2S",27,194.04
"202013579","2020","2S",27,205.02
"202013603","2020","2S",27,179.46
"202013769","2020","2S",27,207.15
"200604908","2020","2S",28,185.60
"202010203","2020","2S",30,225.00
"202010617","2020","2S",30,279.72
"202011052","2020","2S",30,150.27
"202011250","2020","2S",30,144.90
"202011573","2020","2S",30,188.64
"202013074","2020","2S",30,239.28
"202004347","2020","2S",33,82.53
"202004867","2020","2S",33,285.03
"202009965","2020","2S",33,143.19
"202009981","2020","2S",33,260.64
"202010104","2020","2S",33,300.75
"202010385","2020","2S",33,286.23
"202010534","2020","2S",33,292.20
"202010567","2020","2S",33,291.03
"202010724","2020","2S",33,271.50
"202010914","2020","2S",33,250.89
"202010922","2020","2S",33,286.62
"202011102","2020","2S",33,264.42
"202011219","2020","2S",33,309.42
"202011524","2020","2S",33,229.26
"202011854","2020","2S",33,254.22
"202011979","2020","2S",33,289.59
"202011995","2020","2S",33,303.63
"202012142","2020","2S",33,260.43
"202012191","2020","2S",33,260.85
"202012316","2020","2S",33,291.45
"202012522","2020","2S",33,281.46
"202012639","2020","2S",33,270.90
"202012647","2020","2S",33,280.62
"202012852","2020","2S",33,264.09
"202012977","2020","2S",33,214.02
"202013116","2020","2S",33,224.10
"202013132","2020","2S",33,223.05
"202013199","2020","2S",33,275.76
"202013371","2020","2S",33,290.49
"202013504","2020","2S",33,281.91
"202013652","2020","2S",33,283.47
"202013694","2020","2S",33,177.51
"202050035","2020","2S",33,319.17
"200107985","2020","2S",36,145.89
"201916475","2020","2S",36,274.80
"202000097","2020","2S",36,291.33
"202002200","2020","2S",36,221.40
"202005724","2020","2S",36,203.85
"202009957","2020","2S",36,259.02
"202010005","2020","2S",36,206.46
"202010013","2020","2S",36,288.21
"202010062","2020","2S",36,268.74
"202010138","2020","2S",36,254.73
"202010146","2020","2S",36,291.51
"202010179","2020","2S",36,223.56
"202010229","2020","2S",36,239.22
"202010237","2020","2S",36,273.96
"202010260","2020","2S",36,297.33
"202010336","2020","2S",36,231.75
"202010344","2020","2S",36,276.48
"202010369","2020","2S",36,272.25
"202010393","2020","2S",36,241.95
"202010419","2020","2S",36,248.58
"202010427","2020","2S",36,252.75
"202010435","2020","2S",36,236.88
