"COD_ESTUDIANTE","ANIO","TERMINO","DENOMINADOR","NUMERADOR"
"200818094","2020","1S",4,32.40
"202010070","2020","1S",6,46.50
"202010120","2020","1S",6,40.50
"202010625","2020","1S",6,39.00
"202011797","2020","1S",6,37.20
"202011813","2020","1S",6,38.70
"202012241","2020","1S",6,37.50
"202012357","2020","1S",6,37.50
"202012621","2020","1S",6,38.70
"202013454","2020","1S",6,41.40
"202013587","2020","1S",6,46.50
"200302602","2020","1S",7,47.30
"202005120","2020","1S",12,79.44
"202010096","2020","1S",12,81.78
"202010583","2020","1S",12,88.50
"202010732","2020","1S",12,93.66
"202010765","2020","1S",12,98.70
"202010815","2020","1S",12,81.48
"202010849","2020","1S",12,76.86
"202010948","2020","1S",12,97.98
"202011078","2020","1S",12,98.10
"202011292","2020","1S",12,91.20
"202011342","2020","1S",12,77.16
"202011383","2020","1S",12,75.06
"202011565","2020","1S",12,84.78
"202011698","2020","1S",12,78.00
"202011722","2020","1S",12,103.68
"202011789","2020","1S",12,83.70
"202011821","2020","1S",12,83.40
"202011862","2020","1S",12,91.50
"202011946","2020","1S",12,81.90
"202011961","2020","1S",12,80.58
"202012027","2020","1S",12,82.20
"202012183","2020","1S",12,87.36
"202012209","2020","1S",12,81.48
"202012886","2020","1S",12,78.06
"202013124","2020","1S",12,77.76
"202013249","2020","1S",12,101.16
"202013314","2020","1S",12,82.86
"202013348","2020","1S",12,96.00
"202013421","2020","1S",12,82.98
"202013561","2020","1S",12,75.78
"202013637","2020","1S",12,79.38
"202013645","2020","1S",12,75.18
"202013777","2020","1S",12,79.56
"200722015","2020","1S",14,66.00
"200604908","2020","1S",16,81.80
"200816346","2020","1S",17,120.25
"200209435","2020","1S",18,63.99
"200313484","2020","1S",18,21.72
"202004743","2020","1S",18,130.20
"202010054","2020","1S",18,126.36
"202010302","2020","1S",18,141.00
"202010351","2020","1S",18,119.28
"202010633","2020","1S",18,122.40
"202010690","2020","1S",18,121.38
"202011201","2020","1S",18,120.36
"202011763","2020","1S",18,140.58
"202011896","2020","1S",18,116.28
"202011904","2020","1S",18,131.28
"202012126","2020","1S",18,111.48
"202012274","2020","1S",18,130.20
"202013058","2020","1S",18,122.40
"202013470","2020","1S",18,137.58
"202013702","2020","1S",18,141.60
"202013728","2020","1S",18,128.16
"200224087","2020","1S",21,139.20
"200123669","2020","1S",24,187.11
"200507416","2020","1S",24,160.40
"200847689","2020","1S",24,179.07
"202001129","2020","1S",24,177.18
"202002341","2020","1S",24,27.81
"202010088","2020","1S",24,164.70
"202010187","2020","1S",24,175.38
"202010211","2020","1S",24,159.18
"202010310","2020","1S",24,170.70
"202010401","2020","1S",24,192.78
"202010476","2020","1S",24,169.08
"202011037","2020","1S",24,181.50
"202011110","2020","1S",24,178.50
"202011185","2020","1S",24,173.28
"202011326","2020","1S",24,184.20
"202011557","2020","1S",24,171.60
"202011755","2020","1S",24,160.20
"202011953","2020","1S",24,169.08
"202012035","2020","1S",24,179.58
"202012043","2020","1S",24,176.28
"202012050","2020","1S",24,199.20
"202012068","2020","1S",24,190.50
"202012159","2020","1S",24,178.08
"202012233","2020","1S",24,194.58
"202012282","2020","1S",24,174.96
"202012506","2020","1S",24,180.00
"202012530","2020","1S",24,161.10
"202012688","2020","1S",24,183.00
"202012811","2020","1S",24,167.88
"202012837","2020","1S",24,150.66
"202012910","2020","1S",24,163.08
"202013017","2020","1S",24,164.40
"202013272","2020","1S",24,182.70
"202013389","2020","1S",24,163.86
"202013538","2020","1S",24,158.46
"202013629","2020","1S",24,173.70
"202013678","2020","1S",24,169.50
"202013744","2020","1S",24,183.18
"200303840","2020","1S",26,72.00
"199816414","2020","1S",27,203.19
"200107985","2020","1S",27,137.79
"200319358","2020","1S",27,123.48
"200507234","2020","1S",27,163.62
"200604171","2020","1S",27,123.54
"200614915","2020","1S",27,230.55
"201104656","2020","1S",27,119.61
"202000048","2020","1S",27,178.47
"202000295","2020","1S",27,202.41
"202000345","2020","1S",27,212.40
"202000519","2020","1S",27,216.45
"202000725","2020","1S",27,181.89
"202000782","2020","1S",27,208.44
"202000824","2020","1S",27,215.19
"202000915","2020","1S",27,210.78
"202001111","2020","1S",27,177.21
"202001210","2020","1S",27,199.80
"202001244","2020","1S",27,207.27
"202001772","2020","1S",27,138.15
"202001806","2020","1S",27,223.02
"202001830","2020","1S",27,207.18
"202001897","2020","1S",27,207.45
"202001921","2020","1S",27,199.80
"202001970","2020","1S",27,125.55
"202002093","2020","1S",27,201.60
"202002176","2020","1S",27,215.01
"202002234","2020","1S",27,189.18
"202002374","2020","1S",27,210.42
"202002457","2020","1S",27,201.42
"202002549","2020","1S",27,170.73
"202002598","2020","1S",27,187.38
"202002614","2020","1S",27,201.24
"202002630","2020","1S",27,210.24
"202002796","2020","1S",27,206.91
"202002986","2020","1S",27,138.33
"202003034","2020","1S",27,196.38
"202003141","2020","1S",27,205.56
"202003315","2020","1S",27,213.57
"202003349","2020","1S",27,205.92
"202003976","2020","1S",27,216.81
"202004040","2020","1S",27,197.10
"202004057","2020","1S",27,208.71
"202004305","2020","1S",27,218.79
"202004503","2020","1S",27,233.91
"202004685","2020","1S",27,203.94
"202004800","2020","1S",27,213.12
"202004982","2020","1S",27,207.63
"202005047","2020","1S",27,205.02
"202005070","2020","1S",27,208.44
"202005138","2020","1S",27,139.77
"202005187","2020","1S",27,213.57
"202005237","2020","1S",27,217.53
"202005336","2020","1S",27,202.05
"202005443","2020","1S",27,212.04
"202005658","2020","1S",27,225.72
"202005724","2020","1S",27,148.59
"202005898","2020","1S",27,196.47
"202005922","2020","1S",27,176.22
"202005997","2020","1S",27,209.34
"202006052","2020","1S",27,229.68
"202006250","2020","1S",27,204.30
"202006284","2020","1S",27,163.98
"202006839","2020","1S",27,179.88
"202007035","2020","1S",27,182.34
"202007548","2020","1S",27,205.38
"202007639","2020","1S",27,224.64
"202008066","2020","1S",27,207.54
"202008405","2020","1S",27,185.67
"202008454","2020","1S",27,178.74
"202008470","2020","1S",27,204.57
"202009031","2020","1S",27,204.66
"202009049","2020","1S",27,183.33
"202009361","2020","1S",27,191.43
"202009940","2020","1S",27,214.83
"200634145","2020","1S",28,132.34
"201916715","2020","1S",30,210.24
"202000238","2020","1S",30,248.31
"202001962","2020","1S",30,258.36
"202002762","2020","1S",30,261.00
"202002820","2020","1S",30,246.66
"202002952","2020","1S",30,255.06
"202003307","2020","1S",30,255.84
"202003828","2020","1S",30,241.08
"202003935","2020","1S",30,249.78
"202004925","2020","1S",30,221.43
"202005161","2020","1S",30,237.90
"202005419","2020","1S",30,232.26
"202005864","2020","1S",30,257.55
"202006359","2020","1S",30,239.85
"202006813","2020","1S",30,274.29
"202008389","2020","1S",30,199.68
"202009692","2020","1S",30,240.27
"202010021","2020","1S",30,221.28
"202010252","2020","1S",30,223.08
"202010377","2020","1S",30,223.50
"202010468","2020","1S",30,214.08
"202010559","2020","1S",30,240.78
"202010609","2020","1S",30,210.66
"202010641","2020","1S",30,245.28
"202010666","2020","1S",30,225.66
"202010708","2020","1S",30,232.50
"202010757","2020","1S",30,215.70
"202010773","2020","1S",30,214.50
"202010864","2020","1S",30,226.20
"202010880","2020","1S",30,240.00
"202010898","2020","1S",30,225.78
"202010906","2020","1S",30,211.08
"202010955","2020","1S",30,252.60
"202010989","2020","1S",30,234.90
"202011003","2020","1S",30,218.58
"202011144","2020","1S",30,208.20
"202011169","2020","1S",30,243.00
"202011177","2020","1S",30,227.58
"202011193","2020","1S",30,219.78
"202011359","2020","1S",30,249.90
"202011391","2020","1S",30,256.20
"202011433","2020","1S",30,220.50
"202011490","2020","1S",30,227.40
"202011581","2020","1S",30,227.70
"202011607","2020","1S",30,221.10
"202011680","2020","1S",30,212.70
"202011748","2020","1S",30,210.18
"202011771","2020","1S",30,221.70
"202011805","2020","1S",30,219.00
"202011839","2020","1S",30,216.78
"202011888","2020","1S",30,235.20
"202012001","2020","1S",30,225.78
"202012076","2020","1S",30,224.70
"202012118","2020","1S",30,240.78
"202012134","2020","1S",30,211.50
"202012365","2020","1S",30,225.30
"202012373","2020","1S",30,230.28
"202012399","2020","1S",30,212.64
"202012423","2020","1S",30,217.08
"202012456","2020","1S",30,222.00
"202012555","2020","1S",30,201.96
"202012571","2020","1S",30,207.00
"202012589","2020","1S",30,212.70
"202012605","2020","1S",30,232.50
"202012654","2020","1S",30,254.40
"202012662","2020","1S",30,256.08
"202012720","2020","1S",30,189.48
"202012787","2020","1S",30,213.00
"202012803","2020","1S",30,212.16
"202012878","2020","1S",30,228.18
"202013025","2020","1S",30,239.70
"202013033","2020","1S",30,211.56
"202013074","2020","1S",30,239.28
"202013108","2020","1S",30,230.58
"202013165","2020","1S",30,221.16
"202013181","2020","1S",30,230.70
"202013231","2020","1S",30,251.70
"202013256","2020","1S",30,216.30
"202013264","2020","1S",30,234.00
"202013546","2020","1S",30,208.50
"202013553","2020","1S",30,258.78
"202013611","2020","1S",30,257.70
"202013710","2020","1S",30,241.86
"202013751","2020","1S",30,220.38
"202013793","2020","1S",30,213.36
"201125182","2020","1S",32,123.39
"200414514","2020","1S",33,179.37
"200510428","2020","1S",33,237.88
"201902194","2020","1S",33,21.72
"202000071","2020","1S",33,247.32
"202000113","2020","1S",33,233.28
"202000121","2020","1S",33,253.38
"202000212","2020","1S",33,269.31
"202000303","2020","1S",33,229.50
"202000360","2020","1S",33,235.11
"202000428","2020","1S",33,267.54
"202000527","2020","1S",33,51.06
"202000592","2020","1S",33,267.27
"202000600","2020","1S",33,271.26
"202000634","2020","1S",33,253.62
"202000642","2020","1S",33,257.34
"202000675","2020","1S",33,285.81
"202000790","2020","1S",33,232.98
"202000808","2020","1S",33,285.21
"202000840","2020","1S",33,301.86
"202000865","2020","1S",33,284.34
"202000899","2020","1S",33,248.58
"202000949","2020","1S",33,269.22
"202000980","2020","1S",33,259.23
"202001004","2020","1S",33,258.06
"202001038","2020","1S",33,295.26
"202001061","2020","1S",33,272.97
"202001087","2020","1S",33,235.62
"202001137","2020","1S",33,177.27
"202001152","2020","1S",33,283.17
"202001194","2020","1S",33,291.27
"202001236","2020","1S",33,280.65
"202001293","2020","1S",33,268.17
"202001327","2020","1S",33,238.80
"202001376","2020","1S",33,241.11
"202001384","2020","1S",33,282.93
"202001392","2020","1S",33,208.71
"202001418","2020","1S",33,262.89
"202001467","2020","1S",33,288.12
"202001483","2020","1S",33,254.97
"202001525","2020","1S",33,302.10
"202001590","2020","1S",33,235.56
"202001632","2020","1S",33,225.99
"202001640","2020","1S",33,267.51
"202001657","2020","1S",33,283.86
"202001749","2020","1S",33,255.72
"202001848","2020","1S",33,257.94
"202001871","2020","1S",33,283.59
"202002002","2020","1S",33,303.81
"202002028","2020","1S",33,216.18
"202002036","2020","1S",33,255.36
"202002143","2020","1S",33,272.88
"202002150","2020","1S",33,236.13
"202002192","2020","1S",33,252.45
"202002242","2020","1S",33,274.14
"202002291","2020","1S",33,237.33
"202002333","2020","1S",33,240.00
"202002408","2020","1S",33,268.56
"202002424","2020","1S",33,248.85
"202002481","2020","1S",33,271.05
"202002663","2020","1S",33,237.24
"202002713","2020","1S",33,269.91
"202002747","2020","1S",33,290.25
"202002812","2020","1S",33,278.16
"202002838","2020","1S",33,225.54
"202002895","2020","1S",33,167.01
"202003026","2020","1S",33,261.75
"202003083","2020","1S",33,283.74
"202003299","2020","1S",33,245.58
"202003364","2020","1S",33,290.40
"202003448","2020","1S",33,264.54
"202003455","2020","1S",33,276.66
"202003497","2020","1S",33,259.68
"202003539","2020","1S",33,217.59
"202003620","2020","1S",33,264.27
"202003653","2020","1S",33,231.30
"202003687","2020","1S",33,259.20
"202003695","2020","1S",33,237.30
"202003851","2020","1S",33,283.92
"202003919","2020","1S",33,275.01
